#sim_number, id, t_peak, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
2258 , 709523 , 25.55988 , 15.65224 , 14.47028 , 217.05414 , 71.95060 , 0.00000 , 0.00000 , 72.35138 , 3.89178 , 3.00000 , 0.81632 , 17.41952
2259 , 715544 , 247.37736 , 7.86302 , 8.66647 , 129.99700 , 7.04961 , 0.00000 , 0.00000 , 43.33233 , 1.78159 , 3.00000 , 0.97563 , 16.94492
2260 , 539360 , 217.29852 , 14.54167 , 13.39896 , 200.98441 , 4.65412 , 0.00000 , 0.00000 , 66.99480 , 0.03433 , 3.00000 , 0.93081 , 17.41556
2261 , 898375 , 58.21086 , 9.76636 , 19.28795 , 289.31931 , 58.56954 , 0.00000 , 0.00000 , 96.43977 , 5.03875 , 3.00000 , 0.97493 , 19.02615
2262 , 10788 , 207.68187 , 11.24574 , 6.70516 , 100.57740 , 96.52170 , 0.00000 , 0.00000 , 33.52580 , 5.55050 , 3.00000 , 0.84990 , 17.77751
2263 , 325910 , 208.58770 , 11.48947 , 15.79045 , 236.85678 , 8.28913 , 0.00000 , 0.00000 , 78.95226 , 3.01926 , 3.00000 , 0.88807 , 16.16040
2264 , 46475 , 196.48211 , 6.46468 , 17.55016 , 263.25239 , 42.53077 , 0.00000 , 0.00000 , 87.75080 , 0.47068 , 3.00000 , 0.92766 , 17.11909
2265 , 699016 , 92.35175 , 12.43940 , 7.29511 , 109.42659 , 37.28646 , 0.00000 , 0.00000 , 36.47553 , 1.68778 , 3.00000 , 0.81235 , 16.51197
2266 , 998562 , 188.56615 , 11.57295 , 9.94699 , 149.20478 , 95.53485 , 0.00000 , 0.00000 , 49.73493 , 1.68039 , 3.00000 , 0.88522 , 17.98180
2267 , 382090 , 115.85287 , 10.58730 , 11.75147 , 176.27212 , 12.28143 , 0.00000 , 0.00000 , 58.75737 , 0.39230 , 3.00000 , 0.91941 , 17.44179
2268 , 107401 , 159.09054 , 11.05083 , 7.73168 , 115.97519 , 10.54211 , 0.00000 , 0.00000 , 38.65840 , 4.46938 , 3.00000 , 0.82149 , 17.00318
2269 , 713737 , 19.37006 , 7.73241 , 18.28566 , 274.28486 , 25.60488 , 0.00000 , 0.00000 , 91.42829 , 3.64225 , 3.00000 , 0.97662 , 15.62769
2270 , 253143 , 199.29390 , 7.60727 , 8.25310 , 123.79651 , 57.67164 , 0.00000 , 0.00000 , 41.26550 , 2.71911 , 3.00000 , 0.85455 , 17.03022
2271 , 669475 , 46.45674 , 11.47191 , 19.09985 , 286.49775 , 79.12743 , 0.00000 , 0.00000 , 95.49925 , 4.45681 , 3.00000 , 0.81853 , 16.18269
2272 , 246003 , 322.70683 , 13.29579 , 9.10101 , 136.51513 , 12.02633 , 0.00000 , 0.00000 , 45.50504 , 0.53925 , 3.00000 , 0.92951 , 17.72992
2273 , 264166 , 377.10528 , 10.69852 , 7.49112 , 112.36686 , 69.47720 , 0.00000 , 0.00000 , 37.45562 , 0.67758 , 3.00000 , 0.88167 , 16.11678
2274 , 321878 , 146.97133 , 11.52248 , 19.19493 , 287.92392 , 87.21691 , 0.00000 , 0.00000 , 95.97464 , 4.20886 , 3.00000 , 0.96939 , 17.49467
2275 , 124919 , 218.15020 , 10.77085 , 16.82982 , 252.44737 , 67.24544 , 0.00000 , 0.00000 , 84.14912 , 4.75643 , 3.00000 , 0.94417 , 15.91920
2276 , 641030 , 150.49489 , 9.24112 , 17.75360 , 266.30397 , 83.09451 , 0.00000 , 0.00000 , 88.76799 , 5.01232 , 3.00000 , 0.91834 , 17.90561
2277 , 415663 , 204.07486 , 9.79973 , 19.40629 , 291.09439 , 49.88318 , 0.00000 , 0.00000 , 97.03146 , 4.54837 , 3.00000 , 0.95403 , 15.63661
2278 , 335474 , 254.84734 , 7.61478 , 8.39045 , 125.85680 , 31.41600 , 0.00000 , 0.00000 , 41.95227 , 1.12597 , 3.00000 , 0.88451 , 18.03658
2279 , 458025 , 78.56295 , 9.52638 , 13.23972 , 198.59577 , 66.84764 , 0.00000 , 0.00000 , 66.19859 , 2.53678 , 3.00000 , 0.97731 , 17.97310
2280 , 813477 , 148.48131 , 7.99312 , 13.57022 , 203.55328 , 99.35402 , 0.00000 , 0.00000 , 67.85109 , 2.05853 , 3.00000 , 0.89857 , 15.68531
2281 , 175089 , 292.15250 , 9.11966 , 11.15624 , 167.34358 , 29.91007 , 0.00000 , 0.00000 , 55.78119 , 4.32259 , 3.00000 , 0.88172 , 17.03740
2282 , 796264 , 213.54356 , 13.78651 , 9.90704 , 148.60559 , 53.44528 , 0.00000 , 0.00000 , 49.53520 , 1.17825 , 3.00000 , 0.84115 , 15.09488
2283 , 106450 , 365.48481 , 8.06688 , 7.63904 , 114.58562 , 41.94436 , 0.00000 , 0.00000 , 38.19521 , 1.88024 , 3.00000 , 0.81478 , 17.81425
2284 , 405587 , 63.98698 , 12.85490 , 19.90979 , 298.64689 , 25.44010 , 0.00000 , 0.00000 , 99.54896 , 1.37494 , 3.00000 , 0.97807 , 16.68500
2285 , 215126 , 220.71848 , 11.32578 , 8.55900 , 128.38502 , 12.31728 , 0.00000 , 0.00000 , 42.79501 , 5.80207 , 3.00000 , 0.88551 , 16.72251
2286 , 476062 , 122.46543 , 10.56514 , 15.61866 , 234.27990 , 35.86952 , 0.00000 , 0.00000 , 78.09330 , 5.27504 , 3.00000 , 0.93996 , 17.04644
2287 , 473499 , 143.89777 , 7.74283 , 10.34823 , 155.22338 , 77.36389 , 0.00000 , 0.00000 , 51.74113 , 0.16812 , 3.00000 , 0.94560 , 17.73607
2288 , 417677 , 218.80759 , 12.29641 , 16.21903 , 243.28549 , 83.64134 , 0.00000 , 0.00000 , 81.09516 , 2.72438 , 3.00000 , 0.95446 , 17.47669
2289 , 514152 , 23.94405 , 10.67569 , 16.03973 , 240.59602 , 55.97903 , 0.00000 , 0.00000 , 80.19867 , 1.23472 , 3.00000 , 0.91207 , 14.91271
2290 , 87142 , 54.27489 , 11.02993 , 15.97017 , 239.55251 , 52.64321 , 0.00000 , 0.00000 , 79.85084 , 1.12991 , 3.00000 , 0.94823 , 16.42040
2291 , 48572 , 137.82952 , 8.97157 , 16.08409 , 241.26130 , 42.24690 , 0.00000 , 0.00000 , 80.42043 , 1.63890 , 3.00000 , 0.93952 , 15.57232
2292 , 887107 , 330.17454 , 10.18109 , 7.00601 , 105.09009 , 45.33282 , 0.00000 , 0.00000 , 35.03003 , 2.69695 , 3.00000 , 0.84611 , 17.67256
2293 , 767711 , 68.97446 , 8.96875 , 19.69394 , 295.40909 , 68.26154 , 0.00000 , 0.00000 , 98.46970 , 2.27786 , 3.00000 , 0.87767 , 17.84592
2294 , 285773 , 311.56265 , 10.88656 , 10.25476 , 153.82142 , 24.94509 , 0.00000 , 0.00000 , 51.27381 , 1.60224 , 3.00000 , 0.86154 , 15.09891
2295 , 960520 , 256.72042 , 10.16653 , 7.32755 , 109.91326 , 84.11193 , 0.00000 , 0.00000 , 36.63775 , 5.02157 , 3.00000 , 0.93675 , 15.88092
2296 , 773251 , 85.34794 , 8.78732 , 16.31635 , 244.74528 , 33.93581 , 0.00000 , 0.00000 , 81.58176 , 0.75395 , 3.00000 , 0.82513 , 14.55882
2297 , 191269 , 120.35724 , 10.27093 , 9.37823 , 140.67352 , 79.13830 , 0.00000 , 0.00000 , 46.89117 , 6.18428 , 3.00000 , 0.96984 , 17.58177
2298 , 406490 , 230.94769 , 8.22439 , 17.63176 , 264.47642 , 44.31618 , 0.00000 , 0.00000 , 88.15881 , 4.27181 , 3.00000 , 0.81888 , 17.90509
2299 , 885742 , 252.97285 , 11.20432 , 7.15771 , 107.36561 , 28.18394 , 0.00000 , 0.00000 , 35.78854 , 4.33439 , 3.00000 , 0.89471 , 17.93711
2300 , 701354 , 176.22030 , 12.42374 , 15.04539 , 225.68083 , 37.44410 , 0.00000 , 0.00000 , 75.22694 , 2.32013 , 3.00000 , 0.93539 , 18.55055
2301 , 294268 , 55.60135 , 11.50326 , 15.21275 , 228.19125 , 55.10348 , 0.00000 , 0.00000 , 76.06375 , 2.26277 , 3.00000 , 0.95424 , 17.35283
2302 , 892946 , 273.23127 , 11.82597 , 9.47116 , 142.06738 , 82.78257 , 0.00000 , 0.00000 , 47.35579 , 5.07914 , 3.00000 , 0.89467 , 17.41439
2303 , 7177 , 320.65745 , 12.51976 , 11.34306 , 170.14589 , 73.08120 , 0.00000 , 0.00000 , 56.71530 , 1.40985 , 3.00000 , 0.95036 , 16.13525
2304 , 863132 , 160.67241 , 13.71264 , 16.33663 , 245.04952 , 60.60761 , 0.00000 , 0.00000 , 81.68317 , 1.40438 , 3.00000 , 0.95615 , 17.71169
2305 , 8301 , 25.42782 , 11.29781 , 11.53704 , 173.05564 , 43.77395 , 0.00000 , 0.00000 , 57.68521 , 6.17891 , 3.00000 , 0.90371 , 17.72443
2306 , 221055 , 173.69815 , 10.90585 , 13.55553 , 203.33300 , 3.56650 , 0.00000 , 0.00000 , 67.77767 , 1.99216 , 3.00000 , 0.86447 , 17.78963
2307 , 913 , 362.20078 , 8.19504 , 6.72487 , 100.87298 , 68.88059 , 0.00000 , 0.00000 , 33.62433 , 2.39156 , 3.00000 , 0.96245 , 16.83706
2308 , 151638 , 236.33862 , 4.71834 , 8.75379 , 131.30692 , 19.17603 , 0.00000 , 0.00000 , 43.76897 , 5.75665 , 3.00000 , 0.92554 , 16.86819
2309 , 932443 , 233.74029 , 8.60380 , 8.84722 , 132.70825 , 1.99323 , 0.00000 , 0.00000 , 44.23608 , 1.60477 , 3.00000 , 0.89587 , 16.24514
2310 , 864433 , 52.70079 , 8.79892 , 14.93322 , 223.99835 , 9.22840 , 0.00000 , 0.00000 , 74.66612 , 5.69307 , 3.00000 , 0.84782 , 16.95165
2311 , 822618 , 165.48341 , 7.56661 , 17.01136 , 255.17037 , 67.00658 , 0.00000 , 0.00000 , 85.05679 , 6.05821 , 3.00000 , 0.91088 , 17.06228
2312 , 349565 , 309.04885 , 10.30944 , 7.00193 , 105.02897 , 82.31088 , 0.00000 , 0.00000 , 35.00966 , 3.50498 , 3.00000 , 0.93708 , 15.33833
2313 , 558178 , 121.91598 , 11.48686 , 17.65259 , 264.78887 , 57.78946 , 0.00000 , 0.00000 , 88.26296 , 2.84879 , 3.00000 , 0.84937 , 17.10137
2314 , 234553 , 77.84601 , 9.21302 , 15.37339 , 230.60087 , 33.40536 , 0.00000 , 0.00000 , 76.86696 , 3.38732 , 3.00000 , 0.88748 , 17.66732
2315 , 710936 , 183.91933 , 9.36043 , 18.77359 , 281.60378 , 73.57447 , 0.00000 , 0.00000 , 93.86793 , 2.21265 , 3.00000 , 0.94498 , 17.66754
2316 , 320934 , 218.38669 , 9.17381 , 12.33982 , 185.09731 , 66.58163 , 0.00000 , 0.00000 , 61.69910 , 4.11375 , 3.00000 , 0.98839 , 19.12445
2317 , 95503 , 293.43389 , 5.29933 , 12.09222 , 181.38324 , 13.28730 , 0.00000 , 0.00000 , 60.46108 , 0.96553 , 3.00000 , 0.92085 , 15.28195
2318 , 362610 , 111.27098 , 10.47786 , 12.02472 , 180.37074 , 73.65967 , 0.00000 , 0.00000 , 60.12358 , 5.03277 , 3.00000 , 0.86759 , 15.72508
2319 , 185608 , 206.12123 , 15.23306 , 16.49968 , 247.49513 , 96.35885 , 0.00000 , 0.00000 , 82.49838 , 0.66584 , 3.00000 , 0.82625 , 16.92483
2320 , 102505 , 129.10274 , 6.58617 , 16.09710 , 241.45647 , 66.74255 , 0.00000 , 0.00000 , 80.48549 , 4.68137 , 3.00000 , 0.90861 , 16.64276
2321 , 971747 , 34.69485 , 8.89570 , 10.64549 , 159.68237 , 99.50005 , 0.00000 , 0.00000 , 53.22746 , 0.91092 , 3.00000 , 0.91761 , 17.38468
2322 , 57773 , 72.57108 , 10.31015 , 17.82901 , 267.43514 , 89.20169 , 0.00000 , 0.00000 , 89.14505 , 3.23370 , 3.00000 , 0.87276 , 16.42882
2323 , 80241 , 248.13683 , 13.91208 , 7.36919 , 110.53788 , 89.34806 , 0.00000 , 0.00000 , 36.84596 , 4.85881 , 3.00000 , 0.90679 , 16.52376
2324 , 850725 , 167.97436 , 7.84623 , 17.46816 , 262.02245 , 30.16275 , 0.00000 , 0.00000 , 87.34082 , 2.44757 , 3.00000 , 0.91874 , 15.98331
2325 , 450932 , 264.81858 , 11.03322 , 9.73389 , 146.00839 , 20.25805 , 0.00000 , 0.00000 , 48.66946 , 6.14993 , 3.00000 , 0.82433 , 16.20440
2326 , 329525 , 193.25708 , 8.57811 , 17.43570 , 261.53555 , 51.70004 , 0.00000 , 0.00000 , 87.17852 , 3.62721 , 3.00000 , 0.82341 , 16.53801
2327 , 868253 , 139.08951 , 9.12639 , 6.67920 , 100.18796 , 53.47852 , 0.00000 , 0.00000 , 33.39599 , 5.29035 , 3.00000 , 0.94634 , 16.71194
2328 , 892383 , 182.77545 , 10.74631 , 12.61584 , 189.23753 , 6.51804 , 0.00000 , 0.00000 , 63.07918 , 4.27984 , 3.00000 , 0.84858 , 16.39434
2329 , 647860 , 123.08250 , 7.50243 , 6.95883 , 104.38246 , 27.25219 , 0.00000 , 0.00000 , 34.79415 , 2.89054 , 3.00000 , 0.87266 , 15.38246
2330 , 89707 , 330.17932 , 9.49624 , 10.47338 , 157.10063 , 40.42508 , 0.00000 , 0.00000 , 52.36688 , 4.87246 , 3.00000 , 0.86327 , 17.63602
2331 , 384147 , 152.37686 , 13.15800 , 14.17293 , 212.59398 , 7.23337 , 0.00000 , 0.00000 , 70.86466 , 4.95640 , 3.00000 , 0.96748 , 16.95684
2332 , 659517 , 105.28793 , 9.73209 , 17.89306 , 268.39594 , 65.60076 , 0.00000 , 0.00000 , 89.46531 , 3.64502 , 3.00000 , 0.84405 , 16.64670
2333 , 105776 , 210.65872 , 11.52434 , 8.51787 , 127.76800 , 53.13121 , 0.00000 , 0.00000 , 42.58933 , 2.91030 , 3.00000 , 0.84105 , 17.85885
2334 , 914905 , 204.17175 , 8.97572 , 11.90873 , 178.63096 , 13.78256 , 0.00000 , 0.00000 , 59.54365 , 0.89791 , 3.00000 , 0.96985 , 17.36245
2335 , 55506 , 174.11742 , 8.84377 , 19.18531 , 287.77958 , 9.86955 , 0.00000 , 0.00000 , 95.92653 , 5.13433 , 3.00000 , 0.97592 , 14.22006
2336 , 170871 , 19.77713 , 10.66929 , 18.28556 , 274.28341 , 88.96716 , 0.00000 , 0.00000 , 91.42780 , 4.56938 , 3.00000 , 0.84650 , 17.25274
2337 , 589131 , 165.49821 , 10.95003 , 15.96205 , 239.43074 , 39.71870 , 0.00000 , 0.00000 , 79.81025 , 4.34929 , 3.00000 , 0.98843 , 16.68539
2338 , 461785 , 230.09146 , 11.62363 , 13.84919 , 207.73792 , 74.87552 , 0.00000 , 0.00000 , 69.24597 , 1.27157 , 3.00000 , 0.85208 , 16.39912
2339 , 452205 , 92.80318 , 11.93052 , 16.60842 , 249.12624 , 70.33037 , 0.00000 , 0.00000 , 83.04208 , 5.91782 , 3.00000 , 0.94210 , 17.27506
2340 , 35705 , 141.50958 , 8.27283 , 7.74288 , 116.14320 , 8.35355 , 0.00000 , 0.00000 , 38.71440 , 4.26047 , 3.00000 , 0.82681 , 16.33520
2341 , 830920 , 78.29640 , 9.88260 , 11.81355 , 177.20329 , 44.63385 , 0.00000 , 0.00000 , 59.06776 , 2.46968 , 3.00000 , 0.82758 , 16.67149
2342 , 801544 , 103.73227 , 12.45147 , 10.22356 , 153.35343 , 25.73631 , 0.00000 , 0.00000 , 51.11781 , 6.26991 , 3.00000 , 0.85339 , 17.15109
2343 , 124481 , 275.87951 , 13.50377 , 13.40016 , 201.00233 , 50.62900 , 0.00000 , 0.00000 , 67.00078 , 5.63480 , 3.00000 , 0.85291 , 18.74025
2344 , 639538 , 67.39011 , 11.11819 , 12.26246 , 183.93688 , 3.54158 , 0.00000 , 0.00000 , 61.31229 , 3.07557 , 3.00000 , 0.88686 , 18.19550
2345 , 887052 , 42.73016 , 9.93249 , 7.19419 , 107.91288 , 12.44353 , 0.00000 , 0.00000 , 35.97096 , 5.89969 , 3.00000 , 0.92783 , 15.65380
2346 , 996592 , 204.26774 , 6.38899 , 12.00575 , 180.08631 , 83.48629 , 0.00000 , 0.00000 , 60.02877 , 4.03068 , 3.00000 , 0.81318 , 17.59712
2347 , 859195 , 164.99624 , 5.84354 , 11.38276 , 170.74144 , 71.27783 , 0.00000 , 0.00000 , 56.91381 , 5.27020 , 3.00000 , 0.91913 , 17.24104
2348 , 892763 , 137.50138 , 11.34431 , 13.86823 , 208.02351 , 60.76327 , 0.00000 , 0.00000 , 69.34117 , 3.34025 , 3.00000 , 0.81131 , 17.01548
2349 , 109212 , 91.76859 , 7.21031 , 12.41979 , 186.29679 , 82.51690 , 0.00000 , 0.00000 , 62.09893 , 5.07051 , 3.00000 , 0.92064 , 18.14977
2350 , 861407 , 43.13951 , 9.58271 , 8.03148 , 120.47220 , 99.85236 , 0.00000 , 0.00000 , 40.15740 , 1.20976 , 3.00000 , 0.92894 , 16.98499
2351 , 32410 , 81.38606 , 9.60854 , 10.42461 , 156.36919 , 48.35921 , 0.00000 , 0.00000 , 52.12306 , 0.12241 , 3.00000 , 0.81726 , 16.81550
2352 , 61505 , 57.22446 , 7.64467 , 19.98234 , 299.73507 , 42.71902 , 0.00000 , 0.00000 , 99.91169 , 2.21961 , 3.00000 , 0.86547 , 17.52800
2353 , 885951 , 253.84322 , 10.60376 , 12.16998 , 182.54967 , 90.77583 , 0.00000 , 0.00000 , 60.84989 , 1.28315 , 3.00000 , 0.87818 , 15.24942
2354 , 69064 , 18.65369 , 11.17796 , 9.46491 , 141.97369 , 47.34069 , 0.00000 , 0.00000 , 47.32456 , 4.93624 , 3.00000 , 0.89953 , 15.43585
2355 , 966066 , 207.96466 , 14.23868 , 13.42325 , 201.34873 , 22.73938 , 0.00000 , 0.00000 , 67.11624 , 3.60559 , 3.00000 , 0.93104 , 17.52063
2356 , 284950 , 92.61714 , 11.43893 , 12.58860 , 188.82902 , 59.04847 , 0.00000 , 0.00000 , 62.94301 , 2.67094 , 3.00000 , 0.89355 , 17.32587
2357 , 919064 , 136.54801 , 8.14166 , 10.22913 , 153.43696 , 94.61340 , 0.00000 , 0.00000 , 51.14565 , 5.31332 , 3.00000 , 0.97640 , 17.10554
2358 , 417050 , 18.13872 , 9.54468 , 8.53593 , 128.03898 , 9.29203 , 0.00000 , 0.00000 , 42.67966 , 1.99236 , 3.00000 , 0.82616 , 16.40405
2359 , 976954 , 123.93187 , 8.40948 , 9.23662 , 138.54926 , 91.05578 , 0.00000 , 0.00000 , 46.18309 , 3.46306 , 3.00000 , 0.93194 , 16.55194
2360 , 271094 , 210.65118 , 7.01838 , 11.32592 , 169.88873 , 90.27793 , 0.00000 , 0.00000 , 56.62958 , 1.10562 , 3.00000 , 0.81143 , 16.41308
2361 , 352381 , 145.05432 , 11.40236 , 17.68261 , 265.23920 , 4.32127 , 0.00000 , 0.00000 , 88.41307 , 5.34524 , 3.00000 , 0.94029 , 16.10119
2362 , 292316 , 191.49440 , 13.30704 , 12.94542 , 194.18136 , 57.27295 , 0.00000 , 0.00000 , 64.72712 , 2.86406 , 3.00000 , 0.95136 , 17.72936
2363 , 660996 , 354.06448 , 7.94990 , 7.21057 , 108.15858 , 68.00045 , 0.00000 , 0.00000 , 36.05286 , 1.32285 , 3.00000 , 0.90262 , 16.86464
2364 , 71150 , 22.30667 , 7.52155 , 15.18058 , 227.70876 , 42.79818 , 0.00000 , 0.00000 , 75.90292 , 0.04758 , 3.00000 , 0.83957 , 18.65634
2365 , 389675 , 121.63934 , 9.67255 , 6.77272 , 101.59086 , 61.87552 , 0.00000 , 0.00000 , 33.86362 , 0.56315 , 3.00000 , 0.94580 , 16.16409
2366 , 156927 , 58.26551 , 10.49206 , 13.49537 , 202.43048 , 97.09949 , 0.00000 , 0.00000 , 67.47683 , 3.57466 , 3.00000 , 0.98550 , 16.48467
2367 , 695249 , 100.32562 , 9.61867 , 16.60751 , 249.11270 , 4.19989 , 0.00000 , 0.00000 , 83.03757 , 4.08132 , 3.00000 , 0.90801 , 17.45282
2368 , 437588 , 147.17533 , 9.49553 , 13.44861 , 201.72913 , 46.63633 , 0.00000 , 0.00000 , 67.24304 , 5.10607 , 3.00000 , 0.94697 , 18.45811
2369 , 530200 , 59.97513 , 11.02945 , 10.13753 , 152.06298 , 86.98433 , 0.00000 , 0.00000 , 50.68766 , 2.34544 , 3.00000 , 0.81133 , 18.86127
2370 , 463945 , 199.07490 , 10.23611 , 12.58806 , 188.82085 , 42.36785 , 0.00000 , 0.00000 , 62.94028 , 1.54694 , 3.00000 , 0.97286 , 18.11702
2371 , 850762 , 56.96756 , 10.13088 , 16.72008 , 250.80117 , 32.00614 , 0.00000 , 0.00000 , 83.60039 , 1.32028 , 3.00000 , 0.85373 , 18.15266
2372 , 117297 , 20.93031 , 11.41224 , 8.39189 , 125.87837 , 99.46193 , 0.00000 , 0.00000 , 41.95946 , 2.65399 , 3.00000 , 0.83913 , 18.49980
2373 , 860034 , 217.33354 , 12.16424 , 13.51712 , 202.75680 , 73.37617 , 0.00000 , 0.00000 , 67.58560 , 1.34393 , 3.00000 , 0.83871 , 17.20700
2374 , 760859 , 140.09198 , 8.54083 , 16.09758 , 241.46369 , 3.11879 , 0.00000 , 0.00000 , 80.48790 , 3.34137 , 3.00000 , 0.88100 , 16.81774
2375 , 485144 , 174.93655 , 11.06758 , 16.55743 , 248.36142 , 71.38879 , 0.00000 , 0.00000 , 82.78714 , 5.43417 , 3.00000 , 0.87559 , 17.95199
2376 , 888732 , 167.33986 , 9.30548 , 15.46560 , 231.98393 , 62.00700 , 0.00000 , 0.00000 , 77.32798 , 2.64367 , 3.00000 , 0.81928 , 19.04135
2377 , 305704 , 164.51362 , 12.27424 , 14.45827 , 216.87403 , 14.76506 , 0.00000 , 0.00000 , 72.29134 , 1.94130 , 3.00000 , 0.93675 , 18.40957
2378 , 809649 , 260.24235 , 7.19473 , 13.88694 , 208.30406 , 19.50914 , 0.00000 , 0.00000 , 69.43469 , 3.95090 , 3.00000 , 0.87351 , 15.83187
2379 , 699260 , 284.28890 , 6.43462 , 12.44137 , 186.62048 , 76.32183 , 0.00000 , 0.00000 , 62.20683 , 2.67401 , 3.00000 , 0.83609 , 16.30693
2380 , 5132 , 40.24369 , 12.75155 , 17.07365 , 256.10472 , 77.46064 , 0.00000 , 0.00000 , 85.36824 , 4.93701 , 3.00000 , 0.96721 , 17.56422
2381 , 963622 , 83.56597 , 9.05901 , 17.40075 , 261.01122 , 16.66873 , 0.00000 , 0.00000 , 87.00374 , 3.53295 , 3.00000 , 0.82577 , 17.00081
2382 , 478312 , 99.80582 , 4.24913 , 8.42164 , 126.32465 , 87.08885 , 0.00000 , 0.00000 , 42.10822 , 1.01325 , 3.00000 , 0.81428 , 16.13152
2383 , 345313 , 79.50271 , 11.47900 , 13.69878 , 205.48165 , 95.97500 , 0.00000 , 0.00000 , 68.49388 , 1.02262 , 3.00000 , 0.94482 , 15.93853
2384 , 521423 , 245.96065 , 11.11423 , 6.89637 , 103.44553 , 86.30422 , 0.00000 , 0.00000 , 34.48184 , 1.16166 , 3.00000 , 0.97530 , 16.76198
2385 , 981393 , 173.69487 , 6.17480 , 18.95139 , 284.27083 , 6.44075 , 0.00000 , 0.00000 , 94.75694 , 1.76542 , 3.00000 , 0.90762 , 16.99532
2386 , 200100 , 25.34454 , 5.59249 , 14.12879 , 211.93180 , 49.94906 , 0.00000 , 0.00000 , 70.64393 , 3.27603 , 3.00000 , 0.81248 , 16.70811
2387 , 507847 , 56.97525 , 9.70212 , 13.72925 , 205.93876 , 65.93531 , 0.00000 , 0.00000 , 68.64625 , 6.26214 , 3.00000 , 0.89380 , 16.12686
2388 , 862062 , 333.99952 , 7.94098 , 10.01267 , 150.19010 , 58.92523 , 0.00000 , 0.00000 , 50.06337 , 2.44042 , 3.00000 , 0.94619 , 18.46363
2389 , 692193 , 162.13950 , 10.42259 , 11.68194 , 175.22915 , 51.91441 , 0.00000 , 0.00000 , 58.40972 , 0.08264 , 3.00000 , 0.92797 , 17.40614
2390 , 589927 , 276.88349 , 8.65491 , 8.26624 , 123.99358 , 92.49460 , 0.00000 , 0.00000 , 41.33119 , 4.38046 , 3.00000 , 0.96086 , 18.01171
2391 , 508119 , 186.48903 , 11.89700 , 19.45073 , 291.76096 , 39.84651 , 0.00000 , 0.00000 , 97.25365 , 4.89615 , 3.00000 , 0.91219 , 18.79152
2392 , 899298 , 321.81659 , 8.01738 , 10.04337 , 150.65059 , 97.07752 , 0.00000 , 0.00000 , 50.21686 , 0.70271 , 3.00000 , 0.98150 , 16.31864
2393 , 909505 , 105.54788 , 6.57763 , 18.14524 , 272.17860 , 5.30826 , 0.00000 , 0.00000 , 90.72620 , 0.44508 , 3.00000 , 0.95966 , 17.14980
2394 , 147120 , 240.26208 , 9.59834 , 14.37333 , 215.60000 , 59.53102 , 0.00000 , 0.00000 , 71.86667 , 4.57131 , 3.00000 , 0.85474 , 16.76447
2395 , 301071 , 77.99433 , 13.44761 , 18.49957 , 277.49360 , 89.82305 , 0.00000 , 0.00000 , 92.49787 , 3.82771 , 3.00000 , 0.89898 , 17.14005
2396 , 152115 , 235.18013 , 11.45210 , 13.94570 , 209.18555 , 25.76398 , 0.00000 , 0.00000 , 69.72852 , 2.57601 , 3.00000 , 0.92830 , 17.36719
2397 , 366148 , 188.34570 , 8.08397 , 13.62719 , 204.40778 , 80.23819 , 0.00000 , 0.00000 , 68.13593 , 0.95517 , 3.00000 , 0.85235 , 16.71290
2398 , 828606 , 76.95042 , 9.38348 , 10.47958 , 157.19377 , 0.36553 , 0.00000 , 0.00000 , 52.39792 , 1.19146 , 3.00000 , 0.89203 , 17.50462
2399 , 232443 , 93.84507 , 4.28042 , 14.63696 , 219.55446 , 65.43846 , 0.00000 , 0.00000 , 73.18482 , 5.27163 , 3.00000 , 0.81745 , 17.38997
2400 , 774118 , 53.16667 , 11.13986 , 17.86199 , 267.92982 , 97.76079 , 0.00000 , 0.00000 , 89.30994 , 5.38162 , 4.00000 , 0.83609 , 17.07059
2401 , 989668 , 137.09907 , 7.22862 , 11.27355 , 169.10328 , 71.57995 , 0.00000 , 0.00000 , 56.36776 , 0.21051 , 4.00000 , 0.90424 , 16.42357
2402 , 167021 , 177.01477 , 8.99030 , 7.10056 , 106.50844 , 79.74115 , 0.00000 , 0.00000 , 35.50281 , 5.84079 , 4.00000 , 0.98809 , 18.78085
2403 , 363604 , 144.25177 , 14.92644 , 16.29100 , 244.36497 , 73.71325 , 0.00000 , 0.00000 , 81.45499 , 5.19116 , 4.00000 , 0.84182 , 15.17162
2404 , 446205 , 204.08061 , 11.07292 , 9.45373 , 141.80597 , 63.38081 , 0.00000 , 0.00000 , 47.26866 , 2.59217 , 4.00000 , 0.85769 , 15.86157
2405 , 428801 , 300.30458 , 13.25194 , 7.47514 , 112.12712 , 44.39154 , 0.00000 , 0.00000 , 37.37571 , 4.67272 , 4.00000 , 0.91088 , 16.30886
2406 , 433551 , 153.94743 , 10.43277 , 13.33210 , 199.98150 , 10.94544 , 0.00000 , 0.00000 , 66.66050 , 5.16861 , 4.00000 , 0.82078 , 16.98877
2407 , 565416 , 15.47730 , 13.16172 , 13.36309 , 200.44639 , 53.21280 , 0.00000 , 0.00000 , 66.81546 , 3.31018 , 4.00000 , 0.87325 , 17.88167
2408 , 503201 , 54.53936 , 8.06424 , 19.15805 , 287.37071 , 38.23168 , 0.00000 , 0.00000 , 95.79024 , 5.18414 , 4.00000 , 0.82239 , 16.24574
