#sim_number, id, t_peak, C, D, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
18591 , 219704 , 118.00000 , 2.76923 , 0.37130 , 10.31118 , 7.63409 , 114.51134 , 60.40725 , 3.09336 , 0.00000 , 15.26818 , 2.90953 , 5.00000 , 0.81118 , 15.81725
18592 , 156401 , 57.00000 , 4.51877 , 0.57181 , 12.58061 , 19.76693 , 296.50392 , 8.33908 , 3.77418 , 0.00000 , 39.53386 , 5.29608 , 5.00000 , 0.85151 , 16.70561
18593 , 511714 , 284.00000 , 1.43252 , 0.40590 , 6.01300 , 10.64320 , 159.64800 , 62.14816 , 1.80390 , 0.00000 , 21.28640 , 5.15404 , 5.00000 , 0.81005 , 15.96579
18594 , 7406 , 162.00000 , 2.15349 , 0.47410 , 12.04163 , 17.69242 , 265.38636 , 89.00221 , 3.61249 , 0.00000 , 35.38485 , 1.40060 , 5.00000 , 0.94445 , 16.50681
18595 , 40676 , 284.00000 , 3.46563 , 0.86225 , 8.53764 , 12.24661 , 183.69919 , 65.66166 , 2.56129 , 0.00000 , 24.49323 , 1.30053 , 5.00000 , 0.81140 , 19.14666
18596 , 325323 , 88.00000 , 2.43652 , 0.80787 , 11.26648 , 10.60963 , 159.14446 , 5.80285 , 3.37994 , 0.00000 , 21.21926 , 3.46829 , 5.00000 , 0.84541 , 18.09770
18597 , 75699 , 195.00000 , 1.13169 , 0.91574 , 7.53377 , 18.66625 , 279.99368 , 62.71382 , 2.26013 , 0.00000 , 37.33249 , 1.10191 , 5.00000 , 0.91306 , 17.74097
18598 , 602931 , 215.00000 , 4.25168 , 0.85370 , 12.23254 , 7.79988 , 116.99819 , 5.00818 , 3.66976 , 0.00000 , 15.59976 , 3.42539 , 5.00000 , 0.89922 , 17.82155
18599 , 424532 , 49.00000 , 4.73425 , 0.95625 , 9.84511 , 14.36869 , 215.53029 , 70.34393 , 2.95353 , 0.00000 , 28.73737 , 5.09269 , 5.00000 , 0.93886 , 17.64762
18600 , 28283 , 273.00000 , 3.42561 , 0.90189 , 12.05914 , 16.17449 , 242.61734 , 74.75926 , 8.44140 , 0.00000 , 48.52347 , 1.60788 , 1.00000 , 0.91162 , 14.79490
18601 , 323920 , 375.00000 , 4.77630 , 0.41748 , 7.91435 , 6.83686 , 102.55291 , 15.14701 , 5.54004 , 0.00000 , 20.51058 , 1.97404 , 1.00000 , 0.86282 , 15.55244
18602 , 551631 , 351.00000 , 2.02864 , 0.92929 , 11.97088 , 10.90615 , 163.59230 , 39.74230 , 8.37962 , 0.00000 , 32.71846 , 6.09051 , 1.00000 , 0.89149 , 16.15742
18603 , 159180 , 85.00000 , 2.78805 , 0.79157 , 11.64173 , 11.21047 , 168.15709 , 33.97176 , 8.14921 , 0.00000 , 33.63142 , 5.56388 , 1.00000 , 0.86495 , 17.96887
18604 , 65566 , 219.00000 , 3.90521 , 0.88867 , 8.98220 , 9.68910 , 145.33649 , 24.65698 , 6.28754 , 0.00000 , 29.06730 , 3.00452 , 1.00000 , 0.82930 , 17.38519
18605 , 324712 , 54.00000 , 1.95810 , 0.86726 , 10.63467 , 17.74455 , 266.16823 , 43.88191 , 7.44427 , 0.00000 , 53.23365 , 5.37537 , 1.00000 , 0.87383 , 17.10268
18606 , 155140 , 172.00000 , 1.25196 , 0.83502 , 10.32060 , 17.67376 , 265.10644 , 3.48357 , 7.22442 , 0.00000 , 53.02129 , 4.40446 , 1.00000 , 0.88339 , 18.70481
18607 , 123026 , 334.00000 , 4.99047 , 0.80334 , 11.84805 , 7.53648 , 113.04721 , 46.44175 , 8.29363 , 0.00000 , 22.60944 , 4.13238 , 1.00000 , 0.81628 , 17.11101
18608 , 989654 , 243.00000 , 3.91335 , 0.28960 , 9.19637 , 12.63019 , 189.45287 , 89.56610 , 6.43746 , 0.00000 , 37.89057 , 0.88445 , 1.00000 , 0.82183 , 16.58924
18609 , 91968 , 115.00000 , 1.08275 , 0.37392 , 11.77827 , 12.48280 , 187.24207 , 27.22448 , 8.24479 , 0.00000 , 37.44841 , 4.79568 , 1.00000 , 0.97738 , 17.78571
18610 , 744370 , 44.00000 , 2.55601 , 0.40061 , 11.70727 , 18.54949 , 278.24231 , 21.86388 , 8.19509 , 0.00000 , 55.64846 , 6.04937 , 1.00000 , 0.95037 , 18.21026
18611 , 210046 , 316.00000 , 2.58152 , 0.62492 , 9.41590 , 10.30506 , 154.57588 , 42.16917 , 6.59113 , 0.00000 , 30.91518 , 4.92198 , 1.00000 , 0.87103 , 16.18331
18612 , 725730 , 250.00000 , 4.52259 , 0.90357 , 8.03506 , 12.82255 , 192.33820 , 94.22381 , 5.62454 , 0.00000 , 38.46764 , 2.92740 , 1.00000 , 0.93141 , 16.60138
18613 , 451782 , 311.00000 , 1.94446 , 0.76895 , 9.99211 , 8.08211 , 121.23162 , 47.73949 , 6.99448 , 0.00000 , 24.24632 , 1.87242 , 1.00000 , 0.89030 , 16.83953
18614 , 309278 , 235.00000 , 2.10320 , 0.55380 , 9.45452 , 12.12469 , 181.87039 , 56.31025 , 6.61816 , 0.00000 , 36.37408 , 1.16292 , 1.00000 , 0.86804 , 16.47977
18615 , 998111 , 142.00000 , 4.24505 , 0.59481 , 11.04955 , 18.08575 , 271.28624 , 96.10735 , 7.73469 , 0.00000 , 54.25725 , 0.79890 , 1.00000 , 0.85090 , 18.07500
18616 , 670215 , 318.00000 , 3.59267 , 0.72977 , 11.40708 , 8.24692 , 123.70383 , 11.19573 , 7.98496 , 0.00000 , 24.74077 , 5.49588 , 1.00000 , 0.85628 , 17.10245
18617 , 160802 , 326.00000 , 2.97824 , 0.81164 , 7.15070 , 11.84961 , 177.74412 , 14.68301 , 5.00549 , 0.00000 , 35.54882 , 1.43982 , 1.00000 , 0.92721 , 16.50982
18618 , 156596 , 332.00000 , 1.71303 , 0.37355 , 9.39846 , 12.37471 , 185.62071 , 74.73666 , 6.57892 , 0.00000 , 37.12414 , 6.10519 , 1.00000 , 0.89713 , 16.46362
18619 , 164620 , 81.00000 , 2.59828 , 0.72822 , 12.98047 , 15.76595 , 236.48920 , 75.82799 , 9.08633 , 0.00000 , 47.29784 , 5.18426 , 1.00000 , 0.92232 , 16.15976
18620 , 365190 , 78.00000 , 2.06559 , 0.92474 , 11.91846 , 17.47019 , 262.05284 , 76.36876 , 8.34292 , 0.00000 , 52.41057 , 3.43798 , 2.00000 , 0.94610 , 17.98674
18621 , 721491 , 78.00000 , 1.04469 , 0.57777 , 10.18121 , 19.06784 , 286.01760 , 21.43912 , 7.12685 , 0.00000 , 57.20352 , 1.56331 , 2.00000 , 0.88348 , 17.84212
18622 , 81701 , 256.00000 , 4.02815 , 0.97007 , 12.89929 , 7.97444 , 119.61653 , 54.56481 , 9.02950 , 0.00000 , 23.92331 , 1.38322 , 2.00000 , 0.82916 , 16.18816
18623 , 716302 , 260.00000 , 2.94653 , 0.28967 , 10.85833 , 8.97464 , 134.61965 , 45.69417 , 7.60083 , 0.00000 , 26.92393 , 1.42726 , 2.00000 , 0.98191 , 18.34285
18624 , 69209 , 66.00000 , 3.32227 , 0.81771 , 9.60291 , 19.46680 , 292.00199 , 42.27363 , 6.72203 , 0.00000 , 58.40040 , 0.14635 , 2.00000 , 0.95554 , 17.43826
18625 , 312257 , 221.00000 , 4.84695 , 0.63836 , 11.68702 , 13.31317 , 199.69760 , 14.21475 , 8.18092 , 0.00000 , 39.93952 , 0.65382 , 2.00000 , 0.93941 , 18.43489
18626 , 478839 , 50.00000 , 4.80527 , 0.64262 , 8.34655 , 9.60359 , 144.05382 , 20.09495 , 5.84258 , 0.00000 , 28.81076 , 0.04657 , 2.00000 , 0.93504 , 15.63967
18627 , 671617 , 101.00000 , 2.74430 , 0.58225 , 10.53911 , 10.90740 , 163.61105 , 56.00700 , 7.37738 , 0.00000 , 32.72221 , 2.27914 , 2.00000 , 0.83788 , 15.95401
18628 , 18876 , 24.00000 , 2.55252 , 0.30494 , 8.00013 , 7.46215 , 111.93224 , 54.39421 , 5.60009 , 0.00000 , 22.38645 , 6.09708 , 2.00000 , 0.87480 , 16.13783
18629 , 668771 , 57.00000 , 4.65285 , 0.64070 , 9.33392 , 18.98894 , 284.83417 , 95.46472 , 6.53375 , 0.00000 , 56.96683 , 5.24822 , 2.00000 , 0.84825 , 18.19122
18630 , 163616 , 280.00000 , 3.22850 , 0.48096 , 14.37176 , 14.01130 , 210.16944 , 84.83936 , 10.06023 , 0.00000 , 42.03389 , 2.43027 , 2.00000 , 0.82564 , 15.79076
18631 , 521659 , 153.00000 , 3.68646 , 0.60075 , 12.04742 , 15.23261 , 228.48909 , 7.20063 , 8.43320 , 0.00000 , 45.69782 , 2.91308 , 2.00000 , 0.87444 , 15.16385
18632 , 511168 , 218.00000 , 3.21512 , 0.29100 , 10.06077 , 8.70895 , 130.63426 , 45.22983 , 7.04254 , 0.00000 , 26.12685 , 2.71579 , 2.00000 , 0.94681 , 16.61817
18633 , 548 , 307.00000 , 3.94265 , 0.98439 , 11.19774 , 12.04997 , 180.74962 , 22.30721 , 7.83842 , 0.00000 , 36.14992 , 4.86536 , 2.00000 , 0.85910 , 18.50546
18634 , 581915 , 399.00000 , 3.23951 , 0.73149 , 8.90675 , 7.68779 , 115.31683 , 86.37815 , 6.23472 , 0.00000 , 23.06337 , 1.59249 , 2.00000 , 0.95852 , 19.05296
18635 , 356343 , 134.00000 , 4.66453 , 0.64042 , 5.91637 , 19.54319 , 293.14789 , 55.89681 , 4.14146 , 0.00000 , 58.62958 , 3.69983 , 2.00000 , 0.84699 , 18.15114
18636 , 893325 , 132.00000 , 1.26468 , 0.91583 , 11.82274 , 10.57309 , 158.59637 , 41.57777 , 8.27592 , 0.00000 , 31.71927 , 6.13857 , 2.00000 , 0.93093 , 18.38517
18637 , 654513 , 152.00000 , 3.29128 , 0.62027 , 8.08073 , 7.00419 , 105.06289 , 6.28417 , 5.65651 , 0.00000 , 21.01258 , 0.88925 , 2.00000 , 0.83881 , 17.74314
18638 , 435560 , 265.00000 , 3.81244 , 0.60012 , 6.55871 , 13.37999 , 200.69984 , 91.95874 , 4.59110 , 0.00000 , 40.13997 , 6.21487 , 2.00000 , 0.81127 , 16.10788
18639 , 616655 , 257.00000 , 4.33340 , 0.39844 , 9.60256 , 7.06008 , 105.90120 , 76.64894 , 6.72179 , 0.00000 , 21.18024 , 5.32101 , 2.00000 , 0.81652 , 17.26236
18640 , 491713 , 120.00000 , 4.77444 , 0.51314 , 11.61895 , 14.01327 , 210.19911 , 98.01307 , 8.13327 , 0.00000 , 42.03982 , 1.34491 , 3.00000 , 0.92755 , 18.56538
18641 , 410187 , 59.00000 , 2.74309 , 0.30766 , 10.28029 , 19.99049 , 299.85742 , 42.79779 , 7.19620 , 0.00000 , 59.97148 , 5.32938 , 3.00000 , 0.95525 , 16.49613
18642 , 269434 , 269.00000 , 2.43219 , 0.80213 , 10.04793 , 16.34786 , 245.21786 , 66.61410 , 7.03355 , 0.00000 , 49.04357 , 1.54000 , 3.00000 , 0.86440 , 17.52998
18643 , 944933 , 137.00000 , 2.25888 , 0.82085 , 11.15071 , 14.30608 , 214.59119 , 93.17772 , 7.80550 , 0.00000 , 42.91824 , 5.74509 , 3.00000 , 0.93239 , 16.55437
18644 , 386330 , 322.00000 , 4.94361 , 0.93068 , 10.66778 , 12.80181 , 192.02720 , 46.68561 , 7.46744 , 0.00000 , 38.40544 , 0.03345 , 3.00000 , 0.83600 , 16.74553
18645 , 345609 , 157.00000 , 2.37388 , 0.30518 , 10.30890 , 10.78709 , 161.80638 , 77.06701 , 7.21623 , 0.00000 , 32.36128 , 1.41491 , 3.00000 , 0.88791 , 16.77543
18646 , 495503 , 294.00000 , 3.61353 , 0.59072 , 12.16203 , 8.72971 , 130.94559 , 6.14969 , 8.51342 , 0.00000 , 26.18912 , 0.34921 , 3.00000 , 0.93647 , 16.74489
18647 , 292414 , 83.00000 , 2.68235 , 0.76640 , 6.54121 , 8.74479 , 131.17178 , 48.93810 , 4.57885 , 0.00000 , 26.23436 , 2.67362 , 3.00000 , 0.86517 , 16.37397
18648 , 155564 , 149.00000 , 3.68933 , 0.87332 , 10.33868 , 13.51835 , 202.77527 , 92.92667 , 7.23708 , 0.00000 , 40.55505 , 4.12317 , 3.00000 , 0.85206 , 16.49940
18649 , 384508 , 183.00000 , 1.45717 , 0.29814 , 12.95763 , 16.02929 , 240.43928 , 69.86214 , 9.07034 , 0.00000 , 48.08786 , 2.58214 , 3.00000 , 0.96872 , 16.20289
18650 , 599489 , 42.00000 , 4.24364 , 0.75571 , 10.66102 , 17.18809 , 257.82140 , 68.74244 , 7.46271 , 0.00000 , 51.56428 , 5.68241 , 3.00000 , 0.98555 , 18.37078
18651 , 158629 , 73.00000 , 1.07478 , 0.37229 , 11.73574 , 18.96212 , 284.43175 , 17.46907 , 8.21502 , 0.00000 , 56.88635 , 5.31060 , 3.00000 , 0.96716 , 16.18182
18652 , 470440 , 215.00000 , 1.57308 , 0.52812 , 12.96687 , 17.68519 , 265.27781 , 38.64027 , 9.07681 , 0.00000 , 53.05556 , 4.65437 , 3.00000 , 0.96861 , 18.04903
18653 , 666693 , 77.00000 , 1.98295 , 0.78552 , 5.25144 , 15.16928 , 227.53915 , 86.84258 , 3.67601 , 0.00000 , 45.50783 , 0.66264 , 3.00000 , 0.95270 , 17.51445
18654 , 279401 , 216.00000 , 2.79422 , 0.94257 , 7.45082 , 14.23583 , 213.53739 , 53.00229 , 5.21558 , 0.00000 , 42.70748 , 0.78557 , 3.00000 , 0.82743 , 18.79774
18655 , 819940 , 212.00000 , 3.53098 , 0.94962 , 11.25146 , 15.67128 , 235.06916 , 2.77848 , 7.87602 , 0.00000 , 47.01383 , 5.34643 , 3.00000 , 0.82508 , 17.45878
18656 , 582648 , 265.00000 , 3.67269 , 0.49057 , 8.10590 , 15.95662 , 239.34930 , 62.49802 , 5.67413 , 0.00000 , 47.86986 , 4.12072 , 3.00000 , 0.83371 , 16.03856
18657 , 584873 , 323.00000 , 4.48728 , 0.38846 , 10.31063 , 8.49478 , 127.42167 , 54.37307 , 7.21744 , 0.00000 , 25.48433 , 3.76577 , 3.00000 , 0.82266 , 17.26933
18658 , 81978 , 203.00000 , 3.63161 , 0.32962 , 10.37859 , 19.98860 , 299.82901 , 53.06872 , 7.26502 , 0.00000 , 59.96580 , 2.43132 , 3.00000 , 0.85516 , 16.64063
18659 , 539319 , 222.00000 , 2.45991 , 0.93748 , 8.31887 , 11.08318 , 166.24769 , 45.86474 , 5.82321 , 0.00000 , 33.24954 , 5.16354 , 3.00000 , 0.87325 , 17.68016
18660 , 590847 , 242.00000 , 1.97836 , 0.76823 , 8.90291 , 8.15772 , 122.36574 , 96.93783 , 6.23204 , 0.00000 , 24.47315 , 1.78608 , 4.00000 , 0.94760 , 17.43317
18661 , 269155 , 126.00000 , 4.15554 , 0.37763 , 8.72656 , 6.84949 , 102.74230 , 10.23743 , 6.10859 , 0.00000 , 20.54846 , 1.36409 , 4.00000 , 0.82092 , 16.98729
18662 , 637093 , 166.00000 , 4.07493 , 0.77198 , 9.90828 , 19.96404 , 299.46067 , 88.24185 , 6.93580 , 0.00000 , 59.89213 , 4.74387 , 4.00000 , 0.83807 , 18.53248
18663 , 832094 , 115.00000 , 1.27820 , 0.31728 , 9.14654 , 7.98189 , 119.72836 , 57.78154 , 6.40258 , 0.00000 , 23.94567 , 5.28293 , 4.00000 , 0.98167 , 17.01076
18664 , 949596 , 142.00000 , 2.39083 , 0.83682 , 9.89160 , 17.38165 , 260.72474 , 9.87010 , 6.92412 , 0.00000 , 52.14495 , 2.38176 , 4.00000 , 0.90448 , 17.35623
18665 , 588610 , 240.00000 , 1.79568 , 0.52231 , 10.66419 , 11.98937 , 179.84055 , 21.98084 , 7.46493 , 0.00000 , 35.96811 , 5.73900 , 4.00000 , 0.95247 , 17.11812
18666 , 107321 , 58.00000 , 4.42862 , 0.41967 , 10.86386 , 16.64685 , 249.70276 , 2.78652 , 7.60470 , 0.00000 , 49.94055 , 3.59045 , 4.00000 , 0.95267 , 17.18065
18667 , 260879 , 126.00000 , 4.33351 , 0.56133 , 11.65702 , 10.35127 , 155.26911 , 19.50048 , 8.15992 , 0.00000 , 31.05382 , 2.83887 , 4.00000 , 0.85741 , 18.47107
18668 , 957254 , 343.00000 , 3.57119 , 0.39515 , 9.12215 , 7.41509 , 111.22638 , 84.09275 , 6.38551 , 0.00000 , 22.24528 , 3.88871 , 4.00000 , 0.95770 , 17.98724
18669 , 921380 , 142.00000 , 4.51999 , 0.79708 , 7.33722 , 17.64283 , 264.64238 , 0.69443 , 5.13605 , 0.00000 , 52.92848 , 0.87634 , 4.00000 , 0.89957 , 16.88275
18670 , 126454 , 115.00000 , 2.92106 , 0.25312 , 11.36083 , 15.39974 , 230.99611 , 8.88719 , 7.95258 , 0.00000 , 46.19922 , 2.91620 , 4.00000 , 0.87404 , 16.52966
18671 , 717639 , 223.00000 , 3.85181 , 0.29057 , 8.67180 , 17.06367 , 255.95511 , 18.31973 , 6.07026 , 0.00000 , 51.19102 , 3.19556 , 4.00000 , 0.91004 , 16.80243
18672 , 562158 , 213.00000 , 3.45505 , 0.60500 , 7.21246 , 10.09785 , 151.46769 , 49.65024 , 5.04872 , 0.00000 , 30.29354 , 4.41915 , 4.00000 , 0.83374 , 16.95052
18673 , 956114 , 243.00000 , 1.77536 , 0.37539 , 13.24250 , 9.26320 , 138.94803 , 2.75909 , 9.26975 , 0.00000 , 27.78961 , 0.06836 , 4.00000 , 0.94116 , 17.24734
18674 , 451028 , 76.00000 , 3.87440 , 0.72515 , 7.69098 , 19.97160 , 299.57396 , 95.45292 , 5.38369 , 0.00000 , 59.91479 , 3.81595 , 4.00000 , 0.89478 , 16.52846
18675 , 529787 , 143.00000 , 4.73048 , 0.85083 , 11.34267 , 17.48063 , 262.20939 , 42.19344 , 7.93987 , 0.00000 , 52.44188 , 2.47853 , 4.00000 , 0.85028 , 16.14567
18676 , 119099 , 252.00000 , 3.47498 , 0.40430 , 11.11064 , 11.51153 , 172.67297 , 82.59536 , 7.77745 , 0.00000 , 34.53459 , 2.03346 , 4.00000 , 0.90607 , 17.14577
18677 , 423791 , 370.00000 , 4.93336 , 0.81391 , 10.50120 , 9.93160 , 148.97396 , 24.43254 , 7.35084 , 0.00000 , 29.79479 , 5.18401 , 4.00000 , 0.96645 , 15.94122
18678 , 876138 , 178.00000 , 1.50361 , 0.63452 , 14.23011 , 15.00799 , 225.11979 , 17.88250 , 9.96108 , 0.00000 , 45.02396 , 2.66888 , 4.00000 , 0.93669 , 17.20519
18679 , 47967 , 357.00000 , 3.11761 , 0.56149 , 8.99930 , 8.88568 , 133.28522 , 42.44923 , 6.29951 , 0.00000 , 26.65704 , 4.32141 , 4.00000 , 0.93846 , 17.34147
18680 , 130173 , 228.00000 , 4.60395 , 0.70057 , 6.36930 , 16.49531 , 247.42960 , 15.44485 , 4.45851 , 0.00000 , 49.48592 , 5.52191 , 5.00000 , 0.86595 , 17.78130
18681 , 568728 , 277.00000 , 4.54624 , 0.57292 , 10.95102 , 16.41993 , 246.29896 , 61.97486 , 7.66571 , 0.00000 , 49.25979 , 5.30247 , 5.00000 , 0.98531 , 19.22744
18682 , 305174 , 232.00000 , 2.49605 , 0.69173 , 9.10158 , 8.86780 , 133.01706 , 63.80173 , 6.37111 , 0.00000 , 26.60341 , 1.50408 , 5.00000 , 0.86709 , 16.17424
18683 , 278504 , 214.00000 , 2.13772 , 0.39890 , 11.91830 , 10.50773 , 157.61590 , 80.65657 , 8.34281 , 0.00000 , 31.52318 , 3.63091 , 5.00000 , 0.91542 , 17.63171
18684 , 176611 , 252.00000 , 3.81002 , 0.72953 , 8.12218 , 11.00734 , 165.11012 , 68.61029 , 5.68553 , 0.00000 , 33.02202 , 0.48119 , 5.00000 , 0.87307 , 17.98883
18685 , 183730 , 160.00000 , 2.81109 , 0.99395 , 12.45041 , 11.90653 , 178.59801 , 16.63410 , 8.71528 , 0.00000 , 35.71960 , 0.83606 , 5.00000 , 0.85268 , 16.06476
18686 , 334195 , 229.00000 , 2.91940 , 0.72146 , 10.26472 , 17.97344 , 269.60156 , 52.62681 , 7.18530 , 0.00000 , 53.92031 , 5.60543 , 5.00000 , 0.91468 , 15.39653
18687 , 852978 , 87.00000 , 1.46669 , 0.95131 , 11.68541 , 18.50407 , 277.56100 , 85.20056 , 8.17979 , 0.00000 , 55.51220 , 5.16911 , 5.00000 , 0.83857 , 15.96912
18688 , 620546 , 60.00000 , 4.60512 , 0.26296 , 10.05580 , 13.20920 , 198.13796 , 89.42675 , 7.03906 , 0.00000 , 39.62759 , 3.66727 , 5.00000 , 0.91533 , 16.47427
18689 , 675500 , 297.00000 , 3.44109 , 0.94049 , 11.49690 , 13.28049 , 199.20739 , 99.94435 , 8.04783 , 0.00000 , 39.84148 , 3.10041 , 5.00000 , 0.97331 , 16.17130
18690 , 750326 , 309.00000 , 3.87062 , 0.78734 , 12.82891 , 10.32804 , 154.92063 , 19.47921 , 8.98024 , 0.00000 , 30.98413 , 2.39694 , 5.00000 , 0.83556 , 18.36687
18691 , 823930 , 200.00000 , 4.98721 , 0.27993 , 5.80174 , 13.26940 , 199.04101 , 69.64385 , 4.06122 , 0.00000 , 39.80820 , 0.97356 , 5.00000 , 0.82429 , 17.61549
18692 , 471116 , 133.00000 , 4.81502 , 0.30355 , 10.93048 , 19.17797 , 287.66952 , 45.08610 , 7.65134 , 0.00000 , 57.53390 , 4.08792 , 5.00000 , 0.92520 , 16.68558
18693 , 805353 , 63.00000 , 3.66561 , 0.52124 , 9.22121 , 11.91481 , 178.72209 , 0.26904 , 6.45485 , 0.00000 , 35.74442 , 4.39992 , 5.00000 , 0.98259 , 17.78369
18694 , 747437 , 227.00000 , 1.12999 , 0.70552 , 11.72395 , 17.81053 , 267.15797 , 18.56234 , 8.20677 , 0.00000 , 53.43159 , 5.19038 , 5.00000 , 0.98454 , 17.58968
18695 , 196414 , 170.00000 , 3.20271 , 0.45602 , 12.87449 , 8.73775 , 131.06622 , 36.42133 , 9.01214 , 0.00000 , 26.21324 , 0.36867 , 5.00000 , 0.83772 , 16.97513
18696 , 570163 , 114.00000 , 4.13724 , 0.91142 , 9.31015 , 11.58714 , 173.80714 , 63.20937 , 6.51711 , 0.00000 , 34.76143 , 0.60489 , 5.00000 , 0.98148 , 15.87583
18697 , 909806 , 67.00000 , 4.41709 , 0.71258 , 8.31183 , 14.27217 , 214.08256 , 34.14520 , 5.81828 , 0.00000 , 42.81651 , 4.17656 , 5.00000 , 0.97912 , 17.16841
18698 , 403960 , 68.00000 , 1.18463 , 0.38104 , 9.51026 , 12.61764 , 189.26460 , 35.71177 , 6.65718 , 0.00000 , 37.85292 , 4.82070 , 5.00000 , 0.88683 , 16.37496
18699 , 466299 , 346.00000 , 2.93826 , 0.35475 , 9.14975 , 7.00676 , 105.10146 , 87.48282 , 6.40482 , 0.00000 , 21.02029 , 3.37152 , 5.00000 , 0.91816 , 16.07222
18700 , 553530 , 226.00000 , 2.90669 , 0.71386 , 9.51973 , 16.09474 , 241.42105 , 27.82864 , 4.75986 , 0.00000 , 48.28421 , 2.90492 , 1.00000 , 0.89502 , 15.58953
18701 , 260131 , 47.00000 , 4.67991 , 0.70346 , 11.59925 , 15.38946 , 230.84187 , 39.80689 , 5.79963 , 0.00000 , 46.16837 , 0.34235 , 1.00000 , 0.85534 , 16.50892
18702 , 610451 , 374.00000 , 4.64958 , 0.36441 , 11.83185 , 10.43258 , 156.48875 , 41.96728 , 5.91593 , 0.00000 , 31.29775 , 1.69940 , 1.00000 , 0.81849 , 15.72038
18703 , 126872 , 151.00000 , 2.34710 , 0.98279 , 6.15122 , 16.36217 , 245.43262 , 57.83451 , 3.07561 , 0.00000 , 49.08652 , 3.41604 , 1.00000 , 0.81914 , 16.26927
18704 , 87825 , 222.00000 , 1.97238 , 0.76757 , 10.65076 , 14.15471 , 212.32071 , 95.19509 , 5.32538 , 0.00000 , 42.46414 , 4.25262 , 1.00000 , 0.97509 , 17.39741
18705 , 18447 , 227.00000 , 1.31109 , 0.47946 , 10.15131 , 18.43991 , 276.59871 , 32.42576 , 5.07565 , 0.00000 , 55.31974 , 4.38250 , 1.00000 , 0.98583 , 16.65284
18706 , 313915 , 126.00000 , 2.29383 , 0.69340 , 9.41858 , 19.85371 , 297.80567 , 76.42622 , 4.70929 , 0.00000 , 59.56113 , 2.06882 , 1.00000 , 0.90379 , 15.19518
18707 , 997579 , 183.00000 , 4.11736 , 0.47289 , 9.51472 , 13.67649 , 205.14729 , 78.20982 , 4.75736 , 0.00000 , 41.02946 , 1.62443 , 1.00000 , 0.96592 , 16.11064
18708 , 964624 , 191.00000 , 1.61979 , 0.61068 , 10.80175 , 14.57146 , 218.57184 , 25.89534 , 5.40088 , 0.00000 , 43.71437 , 3.23384 , 1.00000 , 0.83354 , 17.70370
18709 , 980426 , 342.00000 , 2.58006 , 0.32718 , 7.28920 , 11.41852 , 171.27775 , 55.55575 , 3.64460 , 0.00000 , 34.25555 , 5.36445 , 1.00000 , 0.89833 , 16.15610
18710 , 168141 , 76.00000 , 4.09728 , 0.25689 , 8.79401 , 6.97848 , 104.67724 , 24.12528 , 4.39700 , 0.00000 , 20.93545 , 5.24946 , 1.00000 , 0.87270 , 16.69595
18711 , 730855 , 154.00000 , 1.29270 , 0.67839 , 5.78736 , 8.57697 , 128.65456 , 1.34262 , 2.89368 , 0.00000 , 25.73091 , 5.77246 , 1.00000 , 0.90633 , 16.87098
18712 , 246568 , 263.00000 , 4.71879 , 0.34649 , 10.71950 , 18.57317 , 278.59755 , 70.53796 , 5.35975 , 0.00000 , 55.71951 , 5.87744 , 1.00000 , 0.96263 , 16.40862
18713 , 532419 , 75.00000 , 2.46944 , 0.88175 , 9.50251 , 6.85046 , 102.75685 , 33.12357 , 4.75126 , 0.00000 , 20.55137 , 3.12979 , 1.00000 , 0.88763 , 17.53294
18714 , 459960 , 234.00000 , 2.66986 , 0.42143 , 10.42298 , 16.61915 , 249.28724 , 89.13803 , 5.21149 , 0.00000 , 49.85745 , 0.67531 , 1.00000 , 0.82056 , 16.30647
18715 , 929912 , 346.00000 , 4.93116 , 0.52147 , 9.24210 , 10.20595 , 153.08931 , 41.86536 , 4.62105 , 0.00000 , 30.61786 , 0.09968 , 1.00000 , 0.86044 , 16.89087
18716 , 818693 , 54.00000 , 2.28481 , 0.39704 , 6.45327 , 10.52715 , 157.90732 , 15.77273 , 3.22664 , 0.00000 , 31.58146 , 0.31139 , 1.00000 , 0.84291 , 14.54778
18717 , 526599 , 265.00000 , 4.62339 , 0.36013 , 9.24185 , 11.43578 , 171.53675 , 29.82409 , 4.62092 , 0.00000 , 34.30735 , 2.36409 , 1.00000 , 0.94215 , 17.79737
18718 , 441046 , 217.00000 , 3.98133 , 0.31112 , 9.12631 , 14.38398 , 215.75972 , 35.45616 , 4.56316 , 0.00000 , 43.15194 , 5.49818 , 1.00000 , 0.93472 , 17.21145
18719 , 827550 , 329.00000 , 1.40909 , 0.52295 , 6.85930 , 8.67937 , 130.19058 , 55.29382 , 3.42965 , 0.00000 , 26.03812 , 4.45765 , 1.00000 , 0.81125 , 16.86006
18720 , 261138 , 223.00000 , 3.81857 , 0.58621 , 6.30843 , 8.78234 , 131.73504 , 95.71970 , 3.15422 , 0.00000 , 26.34701 , 1.34783 , 2.00000 , 0.82831 , 16.08264
18721 , 639687 , 176.00000 , 2.09572 , 0.27713 , 11.85000 , 13.02018 , 195.30264 , 2.64136 , 5.92500 , 0.00000 , 39.06053 , 1.78573 , 2.00000 , 0.93773 , 17.32576
