#sim_number, id, t_peak, C, D, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
25382 , 738947 , 148.00000 , 4.17145 , 0.82319 , 10.96345 , 17.62392 , 264.35878 , 62.93216 , 5.48173 , 0.00000 , 88.11959 , 2.03695 , 5.00000 , 0.86982 , 18.48510
25383 , 727677 , 75.00000 , 2.20962 , 0.66999 , 9.85805 , 9.60750 , 144.11256 , 6.24119 , 4.92903 , 0.00000 , 48.03752 , 3.83181 , 5.00000 , 0.92794 , 15.52130
25384 , 576440 , 309.00000 , 2.29699 , 0.34794 , 11.05444 , 14.79375 , 221.90627 , 33.37635 , 5.52722 , 0.00000 , 73.96876 , 4.22790 , 5.00000 , 0.92849 , 16.75280
25385 , 925172 , 94.00000 , 1.54951 , 0.76866 , 3.74382 , 15.39480 , 230.92199 , 1.56952 , 1.87191 , 0.00000 , 76.97400 , 5.43115 , 5.00000 , 0.85227 , 17.93896
25386 , 947750 , 256.00000 , 1.71464 , 0.97324 , 4.67624 , 7.93402 , 119.01037 , 11.76629 , 2.33812 , 0.00000 , 39.67012 , 1.84832 , 5.00000 , 0.91090 , 12.52553
25387 , 205775 , 271.00000 , 3.71458 , 0.70804 , 9.21834 , 15.94441 , 239.16611 , 82.01135 , 4.60917 , 0.00000 , 79.72204 , 0.74936 , 5.00000 , 0.89734 , 12.73152
25388 , 879867 , 55.00000 , 1.95369 , 0.53423 , 9.46173 , 17.42222 , 261.33327 , 77.55077 , 4.73087 , 0.00000 , 87.11109 , 0.72720 , 5.00000 , 0.88719 , 10.45592
25389 , 642214 , 151.00000 , 3.82374 , 0.66100 , 8.26640 , 17.32952 , 259.94275 , 73.55328 , 4.13320 , 0.00000 , 86.64758 , 3.30958 , 5.00000 , 0.93355 , 21.49436
25390 , 647565 , 133.00000 , 4.44789 , 0.74700 , 11.46958 , 14.23624 , 213.54354 , 29.62044 , 5.73479 , 0.00000 , 71.18118 , 4.44379 , 5.00000 , 0.98976 , 16.34501
25391 , 412965 , 146.00000 , 1.50719 , 0.59680 , 10.08191 , 15.09313 , 226.39697 , 92.30598 , 5.04095 , 0.00000 , 75.46566 , 4.71458 , 5.00000 , 0.95574 , 22.31883
25392 , 781319 , 179.00000 , 1.39814 , 0.30321 , 8.02648 , 14.17793 , 212.66902 , 78.27327 , 4.01324 , 0.00000 , 70.88967 , 1.48122 , 5.00000 , 0.86940 , 21.29687
25393 , 287382 , 152.00000 , 3.44720 , 0.80169 , 8.74166 , 14.52372 , 217.85587 , 12.71045 , 4.37083 , 0.00000 , 72.61862 , 6.23247 , 5.00000 , 0.92410 , 15.65140
25394 , 521155 , 57.00000 , 4.52887 , 0.51096 , 8.89005 , 18.74718 , 281.20771 , 56.16256 , 4.44503 , 0.00000 , 93.73590 , 6.19914 , 5.00000 , 0.82473 , 22.92359
25395 , 856117 , 66.00000 , 4.95229 , 0.47011 , 10.77351 , 9.64817 , 144.72248 , 20.17686 , 5.38676 , 0.00000 , 48.24083 , 5.82548 , 5.00000 , 0.83114 , 14.27712
25396 , 752351 , 166.00000 , 2.55880 , 0.59270 , 9.37023 , 16.38041 , 245.70610 , 36.35085 , 4.68512 , 0.00000 , 81.90203 , 0.72930 , 5.00000 , 0.82378 , 24.01549
25397 , 208308 , 179.00000 , 3.65021 , 0.48138 , 2.50471 , 15.45876 , 231.88141 , 73.60119 , 1.25235 , 0.00000 , 77.29380 , 4.42592 , 5.00000 , 0.81505 , 4.52835
25398 , 752364 , 178.00000 , 2.42495 , 0.94674 , 11.62287 , 16.52553 , 247.88295 , 4.42845 , 5.81143 , 0.00000 , 82.62765 , 2.79041 , 5.00000 , 0.85717 , 13.18912
25399 , 258226 , 201.00000 , 4.91804 , 0.35857 , 7.96642 , 13.59514 , 203.92708 , 83.11681 , 3.98321 , 0.00000 , 67.97569 , 0.59672 , 5.00000 , 0.90244 , 21.21806
25400 , 279818 , 328.00000 , 4.90889 , 0.94613 , 10.57971 , 8.85675 , 132.85122 , 93.71588 , 3.17391 , 0.00000 , 44.28374 , 0.65989 , 1.00000 , 0.89113 , 6.36559
25401 , 766837 , 260.00000 , 1.45683 , 0.33197 , 11.49623 , 15.59252 , 233.88780 , 3.98441 , 3.44887 , 0.00000 , 77.96260 , 0.99517 , 1.00000 , 0.91805 , 16.60848
25402 , 665307 , 215.00000 , 4.52937 , 0.77413 , 7.19644 , 12.87128 , 193.06924 , 1.56089 , 2.15893 , 0.00000 , 64.35641 , 0.57723 , 1.00000 , 0.86176 , 11.32700
25403 , 501545 , 227.00000 , 1.63166 , 0.46350 , 8.74203 , 13.99777 , 209.96653 , 26.77198 , 2.62261 , 0.00000 , 69.98884 , 3.64147 , 1.00000 , 0.94028 , 14.56169
25404 , 167063 , 249.00000 , 3.80198 , 0.32677 , 10.88959 , 17.47940 , 262.19093 , 23.79606 , 3.26688 , 0.00000 , 87.39698 , 0.13019 , 1.00000 , 0.81704 , 23.16095
25405 , 996319 , 204.00000 , 1.10017 , 0.99549 , 9.58891 , 19.51805 , 292.77077 , 75.61650 , 2.87667 , 0.00000 , 97.59026 , 2.62663 , 1.00000 , 0.91652 , 14.19013
25406 , 415998 , 121.00000 , 2.40683 , 0.67378 , 6.98180 , 19.50766 , 292.61488 , 90.08622 , 2.09454 , 0.00000 , 97.53829 , 6.25072 , 1.00000 , 0.85676 , 13.39047
25407 , 386034 , 278.00000 , 3.52674 , 0.90929 , 8.62816 , 14.24218 , 213.63276 , 11.18134 , 2.58845 , 0.00000 , 71.21092 , 5.67167 , 1.00000 , 0.85729 , 14.29463
25408 , 394883 , 287.00000 , 3.20921 , 0.50934 , 10.92999 , 10.70657 , 160.59850 , 53.86806 , 3.27900 , 0.00000 , 53.53283 , 1.74918 , 1.00000 , 0.82964 , 24.34899
25409 , 279897 , 187.00000 , 3.59427 , 0.32052 , 12.83179 , 13.71299 , 205.69478 , 3.29210 , 3.84954 , 0.00000 , 68.56493 , 4.40510 , 1.00000 , 0.92708 , 28.25984
25410 , 658308 , 260.00000 , 3.36761 , 0.66407 , 10.02649 , 7.28761 , 109.31418 , 70.70774 , 3.00795 , 0.00000 , 36.43806 , 5.60732 , 1.00000 , 0.86563 , 6.53072
25411 , 241763 , 315.00000 , 4.46712 , 0.74828 , 10.01871 , 12.52811 , 187.92161 , 38.65942 , 3.00561 , 0.00000 , 62.64054 , 5.80091 , 1.00000 , 0.84474 , 16.00189
25412 , 226041 , 205.00000 , 2.99404 , 0.46456 , 12.00198 , 17.39515 , 260.92732 , 69.68036 , 3.60060 , 0.00000 , 86.97577 , 1.64166 , 1.00000 , 0.81076 , 20.85000
25413 , 352103 , 369.00000 , 1.87403 , 0.54071 , 6.20514 , 8.90403 , 133.56048 , 68.23259 , 1.86154 , 0.00000 , 44.52016 , 1.67501 , 1.00000 , 0.98840 , 7.58543
25414 , 923277 , 162.00000 , 4.95342 , 0.47083 , 10.23551 , 19.51251 , 292.68759 , 13.88858 , 3.07065 , 0.00000 , 97.56253 , 1.26677 , 1.00000 , 0.84374 , 21.77084
25415 , 159335 , 186.00000 , 1.55204 , 0.85611 , 8.93944 , 19.47674 , 292.15116 , 61.84515 , 2.68183 , 0.00000 , 97.38372 , 3.56780 , 1.00000 , 0.89359 , 21.08932
25416 , 136959 , 241.00000 , 3.53528 , 0.65148 , 10.37208 , 14.55679 , 218.35189 , 49.68993 , 3.11163 , 0.00000 , 72.78396 , 0.27205 , 1.00000 , 0.86437 , 13.09958
25417 , 502807 , 117.00000 , 3.86871 , 0.44016 , 9.32854 , 19.17409 , 287.61137 , 24.16367 , 2.79856 , 0.00000 , 95.87046 , 1.65421 , 1.00000 , 0.91607 , 14.85889
25418 , 428606 , 90.00000 , 1.91010 , 0.75972 , 9.11672 , 15.18854 , 227.82809 , 69.34864 , 2.73502 , 0.00000 , 75.94270 , 2.73163 , 1.00000 , 0.84006 , 19.16337
25419 , 33723 , 215.00000 , 3.10062 , 0.27537 , 10.78146 , 19.02260 , 285.33900 , 53.61705 , 3.23444 , 0.00000 , 95.11300 , 1.12842 , 1.00000 , 0.89202 , 17.81812
25420 , 725546 , 179.00000 , 1.93243 , 0.91225 , 8.48892 , 8.06440 , 120.96600 , 0.94624 , 2.54668 , 0.00000 , 40.32200 , 1.27798 , 2.00000 , 0.91678 , 21.66331
25421 , 106747 , 124.00000 , 2.28567 , 0.94825 , 10.79912 , 19.99125 , 299.86874 , 41.93998 , 3.23974 , 0.00000 , 99.95625 , 5.79952 , 2.00000 , 0.97937 , 21.98380
25422 , 12223 , 112.00000 , 2.26502 , 0.41967 , 10.10869 , 12.90963 , 193.64441 , 81.08397 , 3.03261 , 0.00000 , 64.54814 , 3.97862 , 2.00000 , 0.94007 , 13.67102
25423 , 240974 , 328.00000 , 2.04105 , 0.62115 , 8.69291 , 12.05577 , 180.83662 , 15.55790 , 2.60787 , 0.00000 , 60.27887 , 4.44250 , 2.00000 , 0.84277 , 11.68429
25424 , 661937 , 214.00000 , 2.34606 , 0.82558 , 13.26218 , 13.28585 , 199.28778 , 37.77052 , 3.97865 , 0.00000 , 66.42926 , 0.63638 , 2.00000 , 0.84903 , 22.11798
25425 , 286415 , 192.00000 , 2.56303 , 0.55264 , 8.88094 , 13.01231 , 195.18462 , 50.66301 , 2.66428 , 0.00000 , 65.06154 , 5.60534 , 2.00000 , 0.90102 , 15.88654
25426 , 317436 , 63.00000 , 3.65114 , 0.51523 , 11.04076 , 10.44491 , 156.67361 , 11.86359 , 3.31223 , 0.00000 , 52.22454 , 2.64201 , 2.00000 , 0.95909 , 12.65873
25427 , 57646 , 114.00000 , 4.03546 , 0.76014 , 8.47777 , 17.82059 , 267.30878 , 14.94598 , 2.54333 , 0.00000 , 89.10293 , 2.70713 , 2.00000 , 0.98776 , 0.52047
25428 , 589661 , 46.00000 , 1.18251 , 0.69647 , 6.83827 , 18.66851 , 280.02769 , 49.52655 , 2.05148 , 0.00000 , 93.34256 , 6.00263 , 2.00000 , 0.92466 , 25.70035
25429 , 107314 , 348.00000 , 4.26464 , 0.44748 , 14.34455 , 10.46312 , 156.94674 , 45.97501 , 4.30337 , 0.00000 , 52.31558 , 1.40474 , 2.00000 , 0.95962 , 23.90714
25430 , 194920 , 359.00000 , 4.03153 , 0.26023 , 10.93908 , 7.01791 , 105.26867 , 7.88500 , 3.28172 , 0.00000 , 35.08956 , 5.80360 , 2.00000 , 0.81133 , 17.27641
25431 , 808191 , 83.00000 , 3.72870 , 0.81934 , 10.49399 , 16.40869 , 246.13038 , 4.31580 , 3.14820 , 0.00000 , 82.04346 , 3.54605 , 2.00000 , 0.84181 , 19.49982
25432 , 873252 , 256.00000 , 3.59068 , 0.44382 , 9.40323 , 17.70712 , 265.60675 , 74.73205 , 2.82097 , 0.00000 , 88.53558 , 3.39342 , 2.00000 , 0.90976 , 16.20352
25433 , 157336 , 41.00000 , 4.24880 , 0.70955 , 10.30625 , 9.46627 , 141.99406 , 65.29224 , 3.09188 , 0.00000 , 47.33135 , 3.75724 , 2.00000 , 0.94158 , 21.65305
25434 , 930914 , 252.00000 , 3.00442 , 0.39102 , 12.68304 , 7.33556 , 110.03335 , 2.25785 , 3.80491 , 0.00000 , 36.67778 , 1.33311 , 2.00000 , 0.96449 , 12.51398
25435 , 600743 , 162.00000 , 1.13375 , 0.73774 , 8.97766 , 13.58594 , 203.78903 , 25.27803 , 2.69330 , 0.00000 , 67.92968 , 2.72627 , 2.00000 , 0.91267 , 14.92927
25436 , 679841 , 283.00000 , 1.55474 , 0.96106 , 10.87929 , 14.80588 , 222.08823 , 67.74940 , 3.26379 , 0.00000 , 74.02941 , 1.72918 , 2.00000 , 0.88614 , 19.20809
25437 , 918373 , 133.00000 , 1.31685 , 0.30291 , 10.05737 , 13.89918 , 208.48770 , 74.31103 , 3.01721 , 0.00000 , 69.49590 , 4.02416 , 2.00000 , 0.86395 , 21.74193
25438 , 728762 , 276.00000 , 3.57433 , 0.92340 , 9.65858 , 8.19157 , 122.87358 , 63.63645 , 2.89757 , 0.00000 , 40.95786 , 1.07503 , 2.00000 , 0.92036 , 20.96465
25439 , 337621 , 154.00000 , 2.34144 , 0.82200 , 8.09182 , 7.09090 , 106.36348 , 98.19064 , 2.42755 , 0.00000 , 35.45449 , 1.97577 , 2.00000 , 0.91774 , 10.77593
25440 , 628431 , 238.00000 , 4.97735 , 0.96096 , 9.10207 , 8.32311 , 124.84668 , 47.68959 , 2.73062 , 0.00000 , 41.61556 , 5.50668 , 3.00000 , 0.87020 , 16.88504
25441 , 934454 , 360.00000 , 2.03986 , 0.38299 , 10.45295 , 7.85624 , 117.84364 , 16.73814 , 3.13589 , 0.00000 , 39.28121 , 0.86913 , 3.00000 , 0.94596 , 22.08524
25442 , 415115 , 72.00000 , 3.91075 , 0.73744 , 9.43461 , 15.43124 , 231.46864 , 69.61058 , 2.83038 , 0.00000 , 77.15621 , 4.20184 , 3.00000 , 0.84997 , 24.33942
25443 , 644041 , 127.00000 , 4.28537 , 0.40984 , 10.85743 , 17.12840 , 256.92601 , 97.44152 , 3.25723 , 0.00000 , 85.64200 , 3.83995 , 3.00000 , 0.83131 , 18.94311
25444 , 979009 , 170.00000 , 1.43487 , 0.88567 , 8.60745 , 7.84675 , 117.70121 , 15.14892 , 2.58223 , 0.00000 , 39.23374 , 1.08652 , 3.00000 , 0.82115 , 20.59576
25445 , 890826 , 184.00000 , 2.41653 , 0.66909 , 11.88417 , 17.07555 , 256.13323 , 4.79568 , 3.56525 , 0.00000 , 85.37774 , 2.61261 , 3.00000 , 0.94473 , 15.82141
25446 , 928410 , 143.00000 , 1.58937 , 0.97397 , 13.05502 , 15.83880 , 237.58203 , 11.76288 , 3.91650 , 0.00000 , 79.19401 , 0.87589 , 3.00000 , 0.81405 , 19.74277
25447 , 921199 , 313.00000 , 3.65414 , 0.35048 , 10.29616 , 10.67062 , 160.05924 , 2.59879 , 3.08885 , 0.00000 , 53.35308 , 2.38600 , 3.00000 , 0.94382 , 21.42044
25448 , 818960 , 189.00000 , 1.36888 , 0.63939 , 10.26082 , 7.45884 , 111.88266 , 9.02270 , 3.07824 , 0.00000 , 37.29422 , 4.68629 , 3.00000 , 0.94438 , 16.68767
25449 , 968194 , 250.00000 , 3.36411 , 0.79665 , 10.72735 , 7.07095 , 106.06431 , 88.12270 , 3.21821 , 0.00000 , 35.35477 , 5.24987 , 3.00000 , 0.83760 , 21.45584
25450 , 883793 , 46.00000 , 1.34543 , 0.79145 , 11.32398 , 10.63677 , 159.55148 , 84.57225 , 3.39719 , 0.00000 , 53.18383 , 5.84530 , 3.00000 , 0.93767 , 27.36499
25451 , 409767 , 278.00000 , 2.83065 , 0.99705 , 10.43985 , 13.84289 , 207.64332 , 10.72953 , 3.13195 , 0.00000 , 69.21444 , 3.33875 , 3.00000 , 0.95004 , 17.06567
25452 , 402474 , 388.00000 , 2.46687 , 0.56542 , 9.54633 , 7.00010 , 105.00157 , 85.30297 , 2.86390 , 0.00000 , 35.00052 , 0.84663 , 3.00000 , 0.82149 , 15.49041
25453 , 362790 , 320.00000 , 3.54207 , 0.98708 , 11.03540 , 11.97996 , 179.69939 , 60.38234 , 3.31062 , 0.00000 , 59.89980 , 5.63572 , 3.00000 , 0.89170 , 18.74884
25454 , 174821 , 119.00000 , 4.43494 , 0.99662 , 11.23345 , 10.56399 , 158.45984 , 21.40687 , 3.37003 , 0.00000 , 52.81995 , 2.82588 , 3.00000 , 0.97844 , 15.39572
25455 , 572764 , 163.00000 , 4.69703 , 0.28411 , 10.60987 , 14.68234 , 220.23507 , 76.74007 , 3.18296 , 0.00000 , 73.41169 , 2.62677 , 3.00000 , 0.86904 , 16.89203
25456 , 667423 , 126.00000 , 3.96013 , 0.44521 , 11.87538 , 15.65248 , 234.78716 , 35.16604 , 3.56262 , 0.00000 , 78.26239 , 2.43962 , 3.00000 , 0.90710 , 24.51838
25457 , 52711 , 252.00000 , 3.98097 , 0.45573 , 12.43992 , 8.91492 , 133.72385 , 67.21425 , 3.73198 , 0.00000 , 44.57462 , 0.38629 , 3.00000 , 0.96995 , 18.73448
25458 , 288518 , 120.00000 , 2.17014 , 0.61952 , 9.15410 , 9.81097 , 147.16462 , 17.31321 , 2.74623 , 0.00000 , 49.05487 , 4.83974 , 3.00000 , 0.85781 , 12.26874
25459 , 903317 , 394.00000 , 1.74366 , 0.77765 , 9.75923 , 7.01167 , 105.17506 , 74.59277 , 2.92777 , 0.00000 , 35.05835 , 0.61692 , 3.00000 , 0.97073 , 23.53148
25460 , 378830 , 286.00000 , 2.47287 , 0.45957 , 7.20643 , 11.69231 , 175.38461 , 64.68886 , 2.16193 , 0.00000 , 58.46154 , 2.36162 , 4.00000 , 0.82208 , 15.00748
25461 , 368329 , 284.00000 , 2.94485 , 0.51214 , 10.72173 , 11.20390 , 168.05853 , 97.69986 , 3.21652 , 0.00000 , 56.01951 , 3.60843 , 4.00000 , 0.83148 , 12.35152
25462 , 607596 , 229.00000 , 3.97069 , 0.28629 , 7.99037 , 9.73087 , 145.96303 , 57.18787 , 2.39711 , 0.00000 , 48.65434 , 2.23603 , 4.00000 , 0.90605 , 21.17055
25463 , 342904 , 42.00000 , 1.43710 , 0.45019 , 9.40856 , 7.76911 , 116.53666 , 95.26582 , 2.82257 , 0.00000 , 38.84555 , 3.63614 , 4.00000 , 0.98380 , 14.38462
25464 , 161092 , 56.00000 , 4.40546 , 0.79153 , 12.88876 , 17.56049 , 263.40728 , 15.69484 , 3.86663 , 0.00000 , 87.80243 , 3.61790 , 4.00000 , 0.93145 , 20.80408
25465 , 17164 , 44.00000 , 4.90534 , 0.88825 , 12.80349 , 16.73468 , 251.02017 , 55.94343 , 3.84105 , 0.00000 , 83.67339 , 0.29742 , 4.00000 , 0.97769 , 19.08881
25466 , 696825 , 155.00000 , 4.55219 , 0.63699 , 8.65397 , 12.59616 , 188.94239 , 91.32050 , 2.59619 , 0.00000 , 62.98080 , 5.63075 , 4.00000 , 0.81776 , 23.10315
25467 , 889683 , 373.00000 , 3.09068 , 0.92596 , 11.99353 , 8.08546 , 121.28190 , 47.87735 , 3.59806 , 0.00000 , 40.42730 , 1.74372 , 4.00000 , 0.82457 , 22.75441
25468 , 637485 , 98.00000 , 3.01272 , 0.96976 , 8.89214 , 17.97777 , 269.66654 , 12.34852 , 2.66764 , 0.00000 , 89.88885 , 3.64998 , 4.00000 , 0.87701 , 13.18086
25469 , 741751 , 63.00000 , 2.41885 , 0.25173 , 11.60348 , 10.15492 , 152.32383 , 53.61088 , 3.48104 , 0.00000 , 50.77461 , 1.45136 , 4.00000 , 0.85647 , 22.71977
25470 , 988387 , 65.00000 , 2.80424 , 0.30243 , 13.28838 , 7.51057 , 112.65848 , 15.76529 , 3.98651 , 0.00000 , 37.55283 , 4.23218 , 4.00000 , 0.96591 , 8.31058
25471 , 990380 , 229.00000 , 3.83769 , 0.89429 , 11.14544 , 17.22146 , 258.32196 , 55.19434 , 3.34363 , 0.00000 , 86.10732 , 4.68535 , 4.00000 , 0.91107 , 7.39594
25472 , 498136 , 96.00000 , 4.02966 , 0.91812 , 10.81982 , 17.50304 , 262.54566 , 42.86395 , 3.24595 , 0.00000 , 87.51522 , 0.21151 , 4.00000 , 0.81479 , 18.26089
25473 , 953132 , 283.00000 , 3.52628 , 0.47324 , 8.39666 , 7.06743 , 106.01140 , 23.78431 , 2.51900 , 0.00000 , 35.33713 , 0.72753 , 4.00000 , 0.89561 , 23.61617
25474 , 964956 , 295.00000 , 3.42789 , 0.65143 , 6.89670 , 14.00067 , 210.01009 , 32.21803 , 2.06901 , 0.00000 , 70.00336 , 3.83498 , 4.00000 , 0.84036 , 15.82067
25475 , 986957 , 65.00000 , 1.20170 , 0.41931 , 9.64496 , 19.97627 , 299.64400 , 88.75963 , 2.89349 , 0.00000 , 99.88133 , 2.01243 , 4.00000 , 0.90105 , 17.20076
25476 , 967046 , 78.00000 , 4.68799 , 0.46857 , 9.72911 , 16.56920 , 248.53804 , 89.63183 , 2.91873 , 0.00000 , 82.84601 , 4.92672 , 4.00000 , 0.88432 , 10.23670
25477 , 451501 , 101.00000 , 3.99912 , 0.78057 , 11.88485 , 11.66579 , 174.98683 , 92.66949 , 3.56546 , 0.00000 , 58.32894 , 6.17956 , 4.00000 , 0.91536 , 11.55832
25478 , 557934 , 56.00000 , 3.16050 , 0.98550 , 9.16983 , 15.99813 , 239.97201 , 79.99259 , 2.75095 , 0.00000 , 79.99067 , 6.09395 , 4.00000 , 0.98472 , 21.79307
25479 , 70703 , 345.00000 , 3.80279 , 0.45620 , 10.10982 , 7.77936 , 116.69034 , 78.50127 , 3.03294 , 0.00000 , 38.89678 , 0.91611 , 4.00000 , 0.84544 , 23.02829
25480 , 479174 , 120.00000 , 3.22924 , 0.47355 , 10.54855 , 15.51778 , 232.76663 , 97.10758 , 3.16457 , 0.00000 , 77.58888 , 4.42236 , 5.00000 , 0.91389 , 14.60258
25481 , 990982 , 272.00000 , 3.06737 , 0.79631 , 12.59306 , 16.34138 , 245.12073 , 57.57174 , 3.77792 , 0.00000 , 81.70691 , 6.09233 , 5.00000 , 0.90129 , 10.39449
25482 , 227900 , 277.00000 , 3.76113 , 0.97674 , 12.28328 , 12.26516 , 183.97744 , 15.63132 , 3.68498 , 0.00000 , 61.32581 , 3.56060 , 5.00000 , 0.91339 , 15.67632
25483 , 235509 , 101.00000 , 3.91005 , 0.35580 , 11.47323 , 17.88849 , 268.32735 , 66.65662 , 3.44197 , 0.00000 , 89.44245 , 1.89972 , 5.00000 , 0.95430 , 22.16729
25484 , 863142 , 106.00000 , 1.04618 , 0.58729 , 12.78316 , 18.58716 , 278.80741 , 68.68064 , 3.83495 , 0.00000 , 92.93580 , 2.10633 , 5.00000 , 0.97323 , 18.44607
25485 , 213453 , 289.00000 , 2.03910 , 0.65862 , 7.97810 , 14.37903 , 215.68549 , 45.53656 , 2.39343 , 0.00000 , 71.89516 , 3.81209 , 5.00000 , 0.88256 , 17.80641
25486 , 966484 , 270.00000 , 2.12580 , 0.82587 , 11.39250 , 16.34305 , 245.14580 , 23.20256 , 3.41775 , 0.00000 , 81.71527 , 5.58555 , 5.00000 , 0.83580 , 20.53368
25487 , 954617 , 359.00000 , 4.62930 , 0.93670 , 10.53471 , 7.19374 , 107.90606 , 56.89476 , 3.16041 , 0.00000 , 35.96869 , 6.09953 , 5.00000 , 0.88247 , 16.15807
25488 , 123539 , 296.00000 , 4.59124 , 0.58377 , 12.63987 , 7.89945 , 118.49177 , 38.70269 , 3.79196 , 0.00000 , 39.49726 , 1.79329 , 5.00000 , 0.85206 , 9.78805
25489 , 258062 , 120.00000 , 3.88662 , 0.59635 , 9.81917 , 15.68822 , 235.32325 , 78.45751 , 2.94575 , 0.00000 , 78.44108 , 2.55169 , 5.00000 , 0.87490 , 13.45166
25490 , 796498 , 307.00000 , 3.39037 , 0.37554 , 9.81136 , 10.82747 , 162.41198 , 38.77326 , 2.94341 , 0.00000 , 54.13733 , 3.34903 , 5.00000 , 0.86094 , 17.72215
25491 , 237460 , 117.00000 , 1.00006 , 0.30227 , 7.98199 , 11.26782 , 169.01724 , 6.32333 , 2.39460 , 0.00000 , 56.33908 , 0.31981 , 5.00000 , 0.97206 , 13.66054
25492 , 171840 , 300.00000 , 3.76173 , 0.57615 , 8.27524 , 9.36837 , 140.52561 , 11.98140 , 2.48257 , 0.00000 , 46.84187 , 0.65944 , 5.00000 , 0.91085 , 15.27747
25493 , 756589 , 215.00000 , 1.99947 , 0.62468 , 8.82168 , 14.64950 , 219.74255 , 30.03218 , 2.64651 , 0.00000 , 73.24752 , 1.95252 , 5.00000 , 0.82196 , 15.45623
25494 , 649394 , 359.00000 , 3.88913 , 0.83173 , 10.88687 , 9.84711 , 147.70664 , 8.58272 , 3.26606 , 0.00000 , 49.23555 , 1.25233 , 5.00000 , 0.97846 , 9.84665
25495 , 75124 , 129.00000 , 4.88358 , 0.81099 , 9.97768 , 9.15248 , 137.28715 , 2.74548 , 2.99331 , 0.00000 , 45.76238 , 4.17526 , 5.00000 , 0.89376 , 18.10069
25496 , 315849 , 94.00000 , 4.39101 , 0.43655 , 10.71338 , 17.87038 , 268.05575 , 47.49755 , 3.21401 , 0.00000 , 89.35192 , 4.44225 , 5.00000 , 0.98604 , 13.92143
25497 , 87578 , 52.00000 , 4.51548 , 0.92465 , 11.93760 , 19.85930 , 297.88947 , 23.85806 , 3.58128 , 0.00000 , 99.29649 , 2.21083 , 5.00000 , 0.93933 , 15.18777
25498 , 819014 , 31.00000 , 3.89036 , 0.68188 , 9.80017 , 13.21790 , 198.26843 , 47.81925 , 2.94005 , 0.00000 , 66.08948 , 0.72797 , 5.00000 , 0.95761 , 17.45889
25499 , 69033 , 55.00000 , 3.40747 , 0.96123 , 9.42702 , 14.16479 , 212.47189 , 77.86034 , 2.82811 , 0.00000 , 70.82396 , 2.72842 , 5.00000 , 0.89678 , 24.71886
25500 , 464098 , 249.00000 , 3.99889 , 0.83938 , 8.88789 , 18.55268 , 278.29025 , 85.12923 , 0.00000 , 0.00000 , 92.76342 , 3.67254 , 1.00000 , 0.90416 , 15.45652
25501 , 777506 , 289.00000 , 2.89746 , 0.93019 , 11.38680 , 12.64893 , 189.73402 , 64.36638 , 0.00000 , 0.00000 , 63.24467 , 6.05829 , 1.00000 , 0.92373 , 18.53420
25502 , 497284 , 293.00000 , 2.44515 , 0.77539 , 12.97299 , 13.43650 , 201.54754 , 8.47077 , 0.00000 , 0.00000 , 67.18251 , 0.50235 , 1.00000 , 0.94600 , 15.15763
25503 , 216745 , 139.00000 , 3.86601 , 0.63476 , 7.62438 , 11.18865 , 167.82976 , 39.45822 , 0.00000 , 0.00000 , 55.94325 , 6.19340 , 1.00000 , 0.83814 , 13.10134
25504 , 33744 , 237.00000 , 2.01957 , 0.80831 , 6.53118 , 15.29402 , 229.41036 , 85.52851 , 0.00000 , 0.00000 , 76.47012 , 5.08277 , 1.00000 , 0.88544 , 10.08932
25505 , 838089 , 53.00000 , 4.68111 , 0.92687 , 14.42894 , 19.75103 , 296.26547 , 50.41948 , 0.00000 , 0.00000 , 98.75516 , 3.66098 , 1.00000 , 0.97139 , 20.11698
25506 , 149561 , 178.00000 , 2.36251 , 0.32035 , 10.38453 , 18.82324 , 282.34856 , 2.61751 , 0.00000 , 0.00000 , 94.11619 , 1.96370 , 1.00000 , 0.95467 , 24.60536
25507 , 925863 , 114.00000 , 2.62402 , 0.87295 , 10.08228 , 16.55111 , 248.26667 , 99.43616 , 0.00000 , 0.00000 , 82.75556 , 4.86987 , 1.00000 , 0.93992 , 19.17185
25508 , 447404 , 171.00000 , 1.61163 , 0.87781 , 5.95898 , 10.40014 , 156.00214 , 81.63430 , 0.00000 , 0.00000 , 52.00071 , 3.88461 , 1.00000 , 0.86692 , 19.42394
25509 , 642760 , 135.00000 , 3.98993 , 0.67175 , 9.13384 , 10.93573 , 164.03597 , 76.37246 , 0.00000 , 0.00000 , 54.67866 , 4.41901 , 1.00000 , 0.88897 , 13.98232
25510 , 711487 , 77.00000 , 3.52305 , 0.27466 , 7.81374 , 11.06931 , 166.03966 , 9.57063 , 0.00000 , 0.00000 , 55.34655 , 1.47067 , 1.00000 , 0.93439 , 21.15047
25511 , 876003 , 254.00000 , 4.12948 , 0.71030 , 9.11213 , 13.01539 , 195.23088 , 77.60169 , 0.00000 , 0.00000 , 65.07696 , 4.60143 , 1.00000 , 0.83342 , 14.65753
25512 , 577873 , 246.00000 , 1.57573 , 0.74385 , 9.44657 , 6.77148 , 101.57221 , 87.08209 , 0.00000 , 0.00000 , 33.85740 , 1.83897 , 1.00000 , 0.89438 , 15.00834
