#sim_number, id, t_peak, C, D, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
22415 , 887632 , 71.00000 , 3.59324 , 0.62706 , 12.69030 , 14.96723 , 224.50844 , 50.14978 , 3.80709 , 0.00000 , 74.83615 , 1.88105 , 1.00000 , 0.81945 , 12.49610
22416 , 19171 , 374.00000 , 3.53925 , 0.26319 , 9.25572 , 8.73089 , 130.96330 , 39.60488 , 2.77672 , 0.00000 , 43.65443 , 1.91017 , 1.00000 , 0.97824 , 13.78563
22417 , 434468 , 338.00000 , 3.89000 , 0.85412 , 11.01131 , 11.35125 , 170.26874 , 66.59723 , 3.30339 , 0.00000 , 56.75625 , 5.25001 , 1.00000 , 0.98861 , 20.55408
22418 , 888793 , 62.00000 , 4.54757 , 0.60421 , 7.67620 , 15.79633 , 236.94501 , 44.01870 , 2.30286 , 0.00000 , 78.98167 , 2.95154 , 1.00000 , 0.90110 , 17.94223
22419 , 689291 , 130.00000 , 3.07914 , 0.51268 , 9.78511 , 13.93303 , 208.99540 , 29.89147 , 2.93553 , 0.00000 , 69.66513 , 5.56305 , 1.00000 , 0.83708 , 13.06514
22420 , 732022 , 179.00000 , 1.12745 , 0.39975 , 7.88491 , 9.48238 , 142.23577 , 22.60765 , 2.36547 , 0.00000 , 47.41192 , 4.99331 , 2.00000 , 0.96607 , 18.17749
22421 , 115150 , 158.00000 , 2.05614 , 0.60819 , 11.34416 , 12.05997 , 180.89959 , 7.09992 , 3.40325 , 0.00000 , 60.29986 , 2.50315 , 2.00000 , 0.93606 , 11.09461
22422 , 242929 , 83.00000 , 4.43445 , 0.89990 , 9.57513 , 14.37805 , 215.67079 , 88.79370 , 2.87254 , 0.00000 , 71.89026 , 4.19968 , 2.00000 , 0.91796 , 11.11545
22423 , 518117 , 219.00000 , 4.13261 , 0.53190 , 11.90266 , 14.45971 , 216.89572 , 77.13519 , 3.57080 , 0.00000 , 72.29857 , 1.27867 , 2.00000 , 0.86270 , 10.31209
22424 , 116903 , 343.00000 , 2.62193 , 0.46994 , 11.82986 , 8.19578 , 122.93665 , 59.88510 , 3.54896 , 0.00000 , 40.97888 , 3.69045 , 2.00000 , 0.86158 , 19.79469
22425 , 241469 , 83.00000 , 2.15442 , 0.51086 , 8.00770 , 10.47198 , 157.07972 , 78.04894 , 2.40231 , 0.00000 , 52.35991 , 5.75387 , 2.00000 , 0.97517 , 21.50080
22426 , 359567 , 370.00000 , 3.12593 , 0.64699 , 8.72921 , 9.81297 , 147.19459 , 2.61583 , 2.61876 , 0.00000 , 49.06486 , 4.36493 , 2.00000 , 0.90371 , 22.15952
22427 , 933392 , 234.00000 , 4.48402 , 0.96307 , 11.05542 , 16.75387 , 251.30812 , 76.23665 , 3.31663 , 0.00000 , 83.76937 , 1.18478 , 2.00000 , 0.87662 , 19.44986
22428 , 502479 , 134.00000 , 3.34863 , 0.87525 , 7.63208 , 18.38624 , 275.79362 , 12.51180 , 2.28963 , 0.00000 , 91.93121 , 3.06813 , 2.00000 , 0.83737 , 18.06874
22429 , 673060 , 86.00000 , 2.11272 , 0.54001 , 12.38600 , 8.87851 , 133.17764 , 76.81590 , 3.71580 , 0.00000 , 44.39255 , 0.30827 , 2.00000 , 0.84181 , 18.83619
22430 , 352721 , 129.00000 , 4.45057 , 0.48508 , 10.52101 , 18.87054 , 283.05805 , 57.15915 , 3.15630 , 0.00000 , 94.35268 , 0.21029 , 2.00000 , 0.96306 , 16.52013
22431 , 439294 , 112.00000 , 3.99715 , 0.64890 , 9.75766 , 18.45454 , 276.81812 , 55.35558 , 2.92730 , 0.00000 , 92.27271 , 0.64770 , 2.00000 , 0.98637 , 12.50356
22432 , 392334 , 73.00000 , 3.13016 , 0.72024 , 8.80102 , 8.92440 , 133.86595 , 23.94769 , 2.64031 , 0.00000 , 44.62198 , 0.59500 , 2.00000 , 0.91618 , 11.93462
22433 , 294981 , 108.00000 , 2.33899 , 0.54184 , 9.90609 , 8.82236 , 132.33546 , 41.00121 , 2.97183 , 0.00000 , 44.11182 , 5.67560 , 2.00000 , 0.88747 , 12.58795
22434 , 762217 , 251.00000 , 4.32098 , 0.64955 , 7.81342 , 8.50975 , 127.64630 , 3.93979 , 2.34403 , 0.00000 , 42.54877 , 5.13799 , 2.00000 , 0.94609 , 20.58075
22435 , 961493 , 197.00000 , 1.43305 , 0.48215 , 9.14344 , 7.51037 , 112.65559 , 23.16755 , 2.74303 , 0.00000 , 37.55186 , 5.21764 , 2.00000 , 0.83814 , 23.13308
22436 , 475433 , 117.00000 , 1.67098 , 0.75767 , 11.99322 , 17.77211 , 266.58172 , 71.56013 , 3.59796 , 0.00000 , 88.86057 , 4.01439 , 2.00000 , 0.93830 , 22.68332
22437 , 739258 , 23.00000 , 3.93801 , 0.49590 , 10.17700 , 9.42392 , 141.35882 , 83.55533 , 3.05310 , 0.00000 , 47.11961 , 4.43260 , 2.00000 , 0.98658 , 7.02192
22438 , 734679 , 38.00000 , 1.76164 , 0.77443 , 9.78657 , 9.28148 , 139.22217 , 97.69466 , 2.93597 , 0.00000 , 46.40739 , 4.71765 , 2.00000 , 0.91596 , 22.65413
22439 , 435475 , 238.00000 , 3.28090 , 0.82972 , 10.64008 , 11.68827 , 175.32398 , 67.90852 , 3.19202 , 0.00000 , 58.44133 , 4.80620 , 2.00000 , 0.84069 , 16.55304
22440 , 607128 , 242.00000 , 4.58822 , 0.65367 , 9.22361 , 14.43215 , 216.48229 , 44.48593 , 2.76708 , 0.00000 , 72.16076 , 4.43207 , 3.00000 , 0.81494 , 20.74145
22441 , 259714 , 269.00000 , 4.72089 , 0.87544 , 7.50619 , 15.95570 , 239.33555 , 68.79116 , 2.25186 , 0.00000 , 79.77852 , 3.54681 , 3.00000 , 0.84511 , 15.21682
22442 , 783515 , 264.00000 , 4.08023 , 0.40369 , 14.97238 , 15.33704 , 230.05562 , 7.56656 , 4.49171 , 0.00000 , 76.68521 , 1.97985 , 3.00000 , 0.95675 , 19.79786
22443 , 729125 , 95.00000 , 1.01431 , 0.43013 , 9.89441 , 16.30819 , 244.62280 , 24.21341 , 2.96832 , 0.00000 , 81.54093 , 4.05708 , 3.00000 , 0.82090 , 20.58869
22444 , 214443 , 303.00000 , 4.21235 , 0.96802 , 12.04817 , 11.85593 , 177.83899 , 42.64178 , 3.61445 , 0.00000 , 59.27966 , 2.55258 , 3.00000 , 0.90293 , 17.72354
22445 , 793264 , 159.00000 , 4.33250 , 0.70956 , 10.09859 , 7.69927 , 115.48903 , 48.72691 , 3.02958 , 0.00000 , 38.49634 , 4.06963 , 3.00000 , 0.92412 , 13.09918
22446 , 509974 , 39.00000 , 1.12764 , 0.98362 , 10.80300 , 18.15135 , 272.27020 , 40.87575 , 3.24090 , 0.00000 , 90.75673 , 6.04933 , 3.00000 , 0.93043 , 27.16472
22447 , 315145 , 151.00000 , 4.70127 , 0.57348 , 13.61102 , 11.67185 , 175.07782 , 36.70737 , 4.08331 , 0.00000 , 58.35927 , 1.21188 , 3.00000 , 0.97899 , 16.37605
22448 , 719102 , 255.00000 , 1.95897 , 0.98205 , 8.53604 , 16.46176 , 246.92644 , 86.72026 , 2.56081 , 0.00000 , 82.30881 , 5.37402 , 3.00000 , 0.98740 , 18.14092
22449 , 462399 , 264.00000 , 2.64268 , 0.80734 , 8.60203 , 10.12922 , 151.93832 , 50.49970 , 2.58061 , 0.00000 , 50.64611 , 3.89221 , 3.00000 , 0.95509 , 16.25235
22450 , 395099 , 344.00000 , 1.50621 , 0.66613 , 10.75447 , 10.34756 , 155.21340 , 7.09161 , 3.22634 , 0.00000 , 51.73780 , 1.97040 , 3.00000 , 0.89582 , 12.02846
22451 , 415502 , 201.00000 , 3.13528 , 0.42681 , 6.04558 , 14.01848 , 210.27725 , 74.65411 , 1.81367 , 0.00000 , 70.09242 , 0.92386 , 3.00000 , 0.96108 , 21.26431
22452 , 829188 , 101.00000 , 3.37494 , 0.54910 , 11.46607 , 18.74363 , 281.15441 , 3.44872 , 3.43982 , 0.00000 , 93.71814 , 2.43868 , 3.00000 , 0.91401 , 23.08045
22453 , 683640 , 221.00000 , 3.93966 , 0.69460 , 11.34356 , 18.76428 , 281.46423 , 28.67895 , 3.40307 , 0.00000 , 93.82141 , 0.03060 , 3.00000 , 0.96124 , 19.25779
22454 , 593216 , 118.00000 , 1.40603 , 0.77644 , 10.09258 , 14.49185 , 217.37771 , 97.71418 , 3.02777 , 0.00000 , 72.45924 , 0.44061 , 3.00000 , 0.90632 , 19.31920
22455 , 275648 , 222.00000 , 4.41159 , 0.80774 , 10.62906 , 14.24515 , 213.67729 , 72.90317 , 3.18872 , 0.00000 , 71.22576 , 4.70739 , 3.00000 , 0.93292 , 14.49964
22456 , 552045 , 250.00000 , 1.39258 , 0.65344 , 10.68093 , 7.60449 , 114.06729 , 15.32203 , 3.20428 , 0.00000 , 38.02243 , 5.84381 , 3.00000 , 0.93828 , 12.56227
22457 , 228253 , 136.00000 , 3.64336 , 0.62729 , 8.91599 , 17.17937 , 257.69053 , 31.09138 , 2.67480 , 0.00000 , 85.89684 , 0.74993 , 3.00000 , 0.85220 , 16.52791
22458 , 262333 , 37.00000 , 3.32402 , 0.89930 , 9.28440 , 19.79322 , 296.89826 , 96.04042 , 2.78532 , 0.00000 , 98.96609 , 3.43312 , 3.00000 , 0.96977 , 16.12659
22459 , 337123 , 304.00000 , 1.99826 , 0.30762 , 11.28802 , 8.13984 , 122.09767 , 21.77879 , 3.38641 , 0.00000 , 40.69922 , 3.54751 , 3.00000 , 0.96287 , 11.14810
22460 , 450010 , 241.00000 , 4.79083 , 0.80812 , 10.67316 , 18.55907 , 278.38604 , 37.75490 , 3.20195 , 0.00000 , 92.79535 , 2.92294 , 4.00000 , 0.95378 , 22.29757
22461 , 962033 , 109.00000 , 2.16016 , 0.73055 , 6.65452 , 8.68953 , 130.34295 , 81.29191 , 1.99636 , 0.00000 , 43.44765 , 6.21552 , 4.00000 , 0.92512 , 22.65704
22462 , 512112 , 364.00000 , 4.54320 , 0.81387 , 10.09033 , 9.12963 , 136.94443 , 58.01895 , 3.02710 , 0.00000 , 45.64814 , 0.30113 , 4.00000 , 0.84134 , 9.72464
22463 , 251627 , 168.00000 , 2.67744 , 0.92067 , 14.21607 , 11.09962 , 166.49425 , 64.59092 , 4.26482 , 0.00000 , 55.49808 , 5.67767 , 4.00000 , 0.97572 , 20.26890
22464 , 311544 , 217.00000 , 4.14265 , 0.32009 , 7.77799 , 7.24583 , 108.68744 , 1.89228 , 2.33340 , 0.00000 , 36.22915 , 2.08013 , 4.00000 , 0.86967 , 19.94849
22465 , 344258 , 256.00000 , 4.70504 , 0.25585 , 11.78796 , 10.09739 , 151.46081 , 5.56875 , 3.53639 , 0.00000 , 50.48694 , 3.34570 , 4.00000 , 0.84102 , 11.98224
22466 , 618281 , 215.00000 , 3.81969 , 0.54497 , 7.02942 , 17.42332 , 261.34973 , 79.82591 , 2.10882 , 0.00000 , 87.11658 , 4.71467 , 4.00000 , 0.90823 , 10.64617
22467 , 60452 , 239.00000 , 1.87783 , 0.33177 , 10.03651 , 9.81747 , 147.26207 , 86.47907 , 3.01095 , 0.00000 , 49.08736 , 0.40547 , 4.00000 , 0.86825 , 16.31091
22468 , 99773 , 33.00000 , 1.93349 , 0.72040 , 9.63938 , 7.40385 , 111.05774 , 78.37690 , 2.89181 , 0.00000 , 37.01925 , 3.49563 , 4.00000 , 0.93058 , 12.30899
22469 , 269994 , 88.00000 , 2.46526 , 0.61960 , 7.57784 , 12.00900 , 180.13495 , 45.00857 , 2.27335 , 0.00000 , 60.04498 , 4.10314 , 4.00000 , 0.90238 , 21.85353
22470 , 523334 , 118.00000 , 4.63659 , 0.70539 , 9.69317 , 18.12564 , 271.88455 , 28.24817 , 2.90795 , 0.00000 , 90.62818 , 1.33004 , 4.00000 , 0.86906 , 17.20320
22471 , 945836 , 253.00000 , 3.28187 , 0.44178 , 8.44315 , 12.36211 , 185.43164 , 58.28882 , 2.53294 , 0.00000 , 61.81055 , 3.68519 , 4.00000 , 0.97152 , 13.78804
22472 , 472584 , 224.00000 , 2.52802 , 0.26061 , 10.16082 , 16.92608 , 253.89117 , 86.96225 , 3.04824 , 0.00000 , 84.63039 , 5.08083 , 4.00000 , 0.93535 , 16.86386
22473 , 606817 , 23.00000 , 4.63384 , 0.62158 , 7.83936 , 7.57658 , 113.64874 , 74.57845 , 2.35181 , 0.00000 , 37.88291 , 3.76476 , 4.00000 , 0.97271 , 15.65904
22474 , 101375 , 224.00000 , 2.35407 , 0.71437 , 10.57250 , 14.57813 , 218.67200 , 90.90109 , 3.17175 , 0.00000 , 72.89067 , 6.16845 , 4.00000 , 0.81215 , 16.65486
22475 , 500465 , 97.00000 , 3.99296 , 0.64798 , 9.80807 , 17.41873 , 261.28093 , 31.05811 , 2.94242 , 0.00000 , 87.09364 , 2.70543 , 4.00000 , 0.81012 , 14.16476
22476 , 153696 , 122.00000 , 3.85264 , 0.60182 , 8.32825 , 7.72010 , 115.80154 , 20.55358 , 2.49848 , 0.00000 , 38.60051 , 2.07563 , 4.00000 , 0.91432 , 24.17514
22477 , 115683 , 188.00000 , 2.43357 , 0.89467 , 12.10274 , 7.33712 , 110.05678 , 54.00489 , 3.63082 , 0.00000 , 36.68559 , 0.39635 , 4.00000 , 0.82152 , 17.72921
22478 , 814721 , 352.00000 , 4.86389 , 0.49669 , 7.43050 , 9.98031 , 149.70470 , 95.80639 , 2.22915 , 0.00000 , 49.90157 , 2.48704 , 4.00000 , 0.90934 , 15.73973
22479 , 936660 , 365.00000 , 1.08332 , 0.52180 , 12.19432 , 9.44714 , 141.70714 , 26.97030 , 3.65830 , 0.00000 , 47.23571 , 1.72765 , 4.00000 , 0.86390 , 20.89249
22480 , 781149 , 313.00000 , 4.01122 , 0.48644 , 13.13345 , 10.90818 , 163.62271 , 58.13805 , 3.94004 , 0.00000 , 54.54090 , 4.52354 , 5.00000 , 0.82531 , 29.59221
22481 , 987025 , 147.00000 , 4.72372 , 0.97094 , 8.43671 , 8.96645 , 134.49675 , 47.97709 , 2.53101 , 0.00000 , 44.83225 , 1.36002 , 5.00000 , 0.90754 , 14.32824
22482 , 116394 , 241.00000 , 1.96432 , 0.86853 , 9.94655 , 14.47854 , 217.17815 , 33.97354 , 2.98396 , 0.00000 , 72.39272 , 5.18123 , 5.00000 , 0.95094 , 14.92170
22483 , 688020 , 289.00000 , 4.10282 , 0.41276 , 9.82798 , 16.03657 , 240.54848 , 56.19709 , 2.94839 , 0.00000 , 80.18283 , 0.60338 , 5.00000 , 0.88789 , 17.56455
22484 , 975553 , 161.00000 , 2.55541 , 0.37554 , 7.52740 , 17.74395 , 266.15930 , 37.48086 , 2.25822 , 0.00000 , 88.71977 , 0.65598 , 5.00000 , 0.90777 , 21.81029
22485 , 283875 , 291.00000 , 3.61952 , 0.87422 , 7.17301 , 13.46437 , 201.96549 , 23.95505 , 2.15190 , 0.00000 , 67.32183 , 0.49138 , 5.00000 , 0.84172 , 21.84048
22486 , 465140 , 124.00000 , 4.80115 , 0.69052 , 12.20338 , 14.37454 , 215.61816 , 85.21284 , 3.66101 , 0.00000 , 71.87272 , 0.75656 , 5.00000 , 0.84115 , 27.56648
22487 , 996049 , 226.00000 , 1.79972 , 0.84469 , 12.46488 , 16.35864 , 245.37967 , 89.83537 , 3.73946 , 0.00000 , 81.79322 , 5.18022 , 5.00000 , 0.82339 , 15.93965
22488 , 445350 , 60.00000 , 1.82127 , 0.58803 , 9.33890 , 19.81622 , 297.24334 , 12.02479 , 2.80167 , 0.00000 , 99.08111 , 0.30921 , 5.00000 , 0.98462 , 11.09525
22489 , 148977 , 148.00000 , 3.66656 , 0.93875 , 10.44798 , 9.90623 , 148.59343 , 41.22377 , 3.13439 , 0.00000 , 49.53114 , 4.31523 , 5.00000 , 0.98538 , 23.27172
22490 , 899105 , 275.00000 , 3.22682 , 0.51298 , 8.88344 , 13.00946 , 195.14183 , 73.15921 , 2.66503 , 0.00000 , 65.04728 , 4.71163 , 5.00000 , 0.83066 , 15.73664
22491 , 365604 , 278.00000 , 4.40788 , 0.96532 , 10.07075 , 16.17179 , 242.57691 , 27.80356 , 3.02122 , 0.00000 , 80.85897 , 2.68296 , 5.00000 , 0.97480 , 22.71220
22492 , 552948 , 187.00000 , 1.42041 , 0.83878 , 6.40651 , 9.05603 , 135.84045 , 13.75711 , 1.92195 , 0.00000 , 45.28015 , 3.05375 , 5.00000 , 0.91647 , 8.05172
22493 , 52802 , 145.00000 , 4.71677 , 0.63491 , 9.59032 , 19.74200 , 296.13004 , 98.34847 , 2.87710 , 0.00000 , 98.71001 , 4.93170 , 5.00000 , 0.93892 , 10.30373
22494 , 962032 , 121.00000 , 2.25477 , 0.98927 , 10.72017 , 9.68538 , 145.28069 , 4.84628 , 3.21605 , 0.00000 , 48.42690 , 2.42482 , 5.00000 , 0.96396 , 16.42770
22495 , 81079 , 242.00000 , 1.88473 , 0.32978 , 9.82332 , 13.01243 , 195.18652 , 17.30482 , 2.94700 , 0.00000 , 65.06217 , 3.02781 , 5.00000 , 0.97309 , 26.48470
22496 , 150251 , 56.00000 , 3.76196 , 0.43422 , 9.14880 , 13.29161 , 199.37418 , 30.14733 , 2.74464 , 0.00000 , 66.45806 , 3.44956 , 5.00000 , 0.98855 , 13.14756
22497 , 160585 , 141.00000 , 2.24950 , 0.95827 , 9.49665 , 14.18859 , 212.82888 , 13.60664 , 2.84900 , 0.00000 , 70.94296 , 2.68171 , 5.00000 , 0.96356 , 18.65490
22498 , 419779 , 258.00000 , 4.05065 , 0.61784 , 8.64168 , 7.89582 , 118.43723 , 20.63287 , 2.59250 , 0.00000 , 39.47908 , 4.35735 , 5.00000 , 0.91524 , 12.60832
22499 , 609023 , 97.00000 , 1.27265 , 0.67520 , 10.29255 , 8.08450 , 121.26750 , 56.91849 , 3.08777 , 0.00000 , 40.42250 , 0.19711 , 5.00000 , 0.93686 , 9.57675
22500 , 871167 , 213.00000 , 2.87404 , 0.36694 , 8.13431 , 6.70556 , 100.58343 , 97.88942 , 0.00000 , 0.00000 , 33.52781 , 1.69930 , 1.00000 , 0.88230 , 15.00505
22501 , 441246 , 181.00000 , 1.86076 , 0.43839 , 9.55289 , 12.13902 , 182.08532 , 0.99388 , 0.00000 , 0.00000 , 60.69511 , 4.45448 , 1.00000 , 0.82622 , 18.81626
22502 , 986281 , 238.00000 , 2.07858 , 0.31614 , 9.56736 , 11.92924 , 178.93865 , 26.74701 , 0.00000 , 0.00000 , 59.64622 , 2.83949 , 1.00000 , 0.83513 , 16.76354
22503 , 801390 , 335.00000 , 4.16422 , 0.31755 , 13.09979 , 11.83680 , 177.55204 , 36.20281 , 0.00000 , 0.00000 , 59.18401 , 4.10546 , 1.00000 , 0.93248 , 8.81552
22504 , 377720 , 108.00000 , 4.24073 , 0.43695 , 14.13208 , 14.42434 , 216.36512 , 87.15283 , 0.00000 , 0.00000 , 72.12171 , 1.37098 , 1.00000 , 0.81625 , 20.50295
22505 , 131671 , 171.00000 , 3.28100 , 0.98833 , 11.16419 , 18.59407 , 278.91105 , 26.41723 , 0.00000 , 0.00000 , 92.97035 , 2.28930 , 1.00000 , 0.84018 , 26.65510
22506 , 524298 , 283.00000 , 2.14967 , 0.65677 , 13.47636 , 9.40955 , 141.14330 , 14.60425 , 0.00000 , 0.00000 , 47.04777 , 3.61163 , 1.00000 , 0.84703 , 22.65332
22507 , 688323 , 149.00000 , 2.28778 , 0.70691 , 11.63021 , 15.35881 , 230.38208 , 25.75833 , 0.00000 , 0.00000 , 76.79403 , 2.96666 , 1.00000 , 0.89544 , 16.88562
22508 , 991943 , 244.00000 , 2.63284 , 0.65445 , 9.62592 , 11.66849 , 175.02741 , 15.90587 , 0.00000 , 0.00000 , 58.34247 , 5.39899 , 1.00000 , 0.87294 , 20.21385
22509 , 877691 , 235.00000 , 2.74332 , 0.76629 , 9.20575 , 9.59456 , 143.91840 , 49.61880 , 0.00000 , 0.00000 , 47.97280 , 0.46190 , 1.00000 , 0.90051 , 29.00102
22510 , 185323 , 29.00000 , 1.02406 , 0.61333 , 9.86540 , 17.16343 , 257.45147 , 86.85013 , 0.00000 , 0.00000 , 85.81716 , 1.07253 , 1.00000 , 0.90769 , 21.65602
22511 , 954694 , 208.00000 , 1.11229 , 0.66892 , 9.91654 , 18.63953 , 279.59301 , 43.23083 , 0.00000 , 0.00000 , 93.19767 , 2.34358 , 1.00000 , 0.81243 , 19.57419
22512 , 154809 , 289.00000 , 4.20460 , 0.62129 , 9.73463 , 6.67399 , 100.10986 , 24.92937 , 0.00000 , 0.00000 , 33.36995 , 4.01408 , 1.00000 , 0.97613 , 13.66521
22513 , 774073 , 174.00000 , 4.00926 , 0.40079 , 10.62588 , 15.47158 , 232.07368 , 97.42825 , 0.00000 , 0.00000 , 77.35789 , 1.60810 , 1.00000 , 0.81658 , 16.95205
22514 , 301741 , 126.00000 , 3.35630 , 0.75700 , 9.27862 , 6.92817 , 103.92251 , 9.95205 , 0.00000 , 0.00000 , 34.64084 , 2.66808 , 1.00000 , 0.82845 , 19.46171
22515 , 133827 , 229.00000 , 3.79000 , 0.96612 , 10.94456 , 7.47346 , 112.10189 , 95.27835 , 0.00000 , 0.00000 , 37.36730 , 0.79916 , 1.00000 , 0.89828 , 21.53251
22516 , 538821 , 23.00000 , 1.31372 , 0.77037 , 11.69816 , 14.08168 , 211.22524 , 65.73324 , 0.00000 , 0.00000 , 70.40841 , 1.01959 , 1.00000 , 0.89289 , 12.32514
22517 , 568586 , 189.00000 , 2.49289 , 0.75932 , 8.70800 , 9.22069 , 138.31037 , 18.75764 , 0.00000 , 0.00000 , 46.10346 , 6.26819 , 1.00000 , 0.88393 , 22.39871
22518 , 458029 , 83.00000 , 2.26427 , 0.57803 , 10.96546 , 10.24847 , 153.72712 , 12.05288 , 0.00000 , 0.00000 , 51.24237 , 5.87074 , 1.00000 , 0.97787 , 12.87136
22519 , 112551 , 157.00000 , 1.56970 , 0.95776 , 11.17930 , 17.72273 , 265.84088 , 22.58094 , 0.00000 , 0.00000 , 88.61363 , 5.63073 , 1.00000 , 0.84899 , 17.06323
22520 , 173209 , 80.00000 , 1.75104 , 0.50877 , 10.47990 , 15.46068 , 231.91018 , 22.40867 , 0.00000 , 0.00000 , 77.30339 , 5.84420 , 1.00000 , 0.89799 , 12.37410
22521 , 114565 , 177.00000 , 1.45388 , 0.28302 , 13.52350 , 7.75962 , 116.39431 , 26.74372 , 0.00000 , 0.00000 , 38.79810 , 6.02532 , 1.00000 , 0.92840 , 5.72863
22522 , 665070 , 129.00000 , 2.10115 , 0.56063 , 10.31663 , 14.36765 , 215.51472 , 72.58354 , 0.00000 , 0.00000 , 71.83824 , 1.41677 , 1.00000 , 0.90460 , 11.57953
22523 , 99429 , 274.00000 , 4.65105 , 0.64530 , 12.82160 , 10.81501 , 162.22515 , 13.61480 , 0.00000 , 0.00000 , 54.07505 , 4.61933 , 1.00000 , 0.93300 , 7.94910
22524 , 552231 , 295.00000 , 1.42319 , 0.47379 , 9.69884 , 12.41505 , 186.22570 , 20.49872 , 0.00000 , 0.00000 , 62.07523 , 0.25044 , 1.00000 , 0.89520 , 14.49064
22525 , 917814 , 220.00000 , 1.70617 , 0.93097 , 12.60133 , 15.12514 , 226.87713 , 20.89813 , 0.00000 , 0.00000 , 75.62571 , 1.77216 , 1.00000 , 0.96277 , 15.51247
22526 , 368623 , 236.00000 , 3.40080 , 0.45050 , 12.41120 , 18.00616 , 270.09242 , 17.41387 , 0.00000 , 0.00000 , 90.03081 , 2.33624 , 1.00000 , 0.94063 , 22.12290
22527 , 155307 , 20.00000 , 1.52281 , 0.52941 , 12.39431 , 9.57626 , 143.64386 , 44.84468 , 0.00000 , 0.00000 , 47.88129 , 3.89295 , 1.00000 , 0.98652 , 22.00083
22528 , 868268 , 300.00000 , 2.79824 , 0.64380 , 13.00300 , 13.12122 , 196.81832 , 3.42355 , 0.00000 , 0.00000 , 65.60611 , 5.98311 , 1.00000 , 0.87393 , 15.49481
22529 , 136065 , 62.00000 , 1.20096 , 0.68166 , 9.28840 , 14.77688 , 221.65315 , 3.28246 , 0.00000 , 0.00000 , 73.88438 , 4.81677 , 1.00000 , 0.90838 , 17.09851
22530 , 6466 , 223.00000 , 1.00828 , 0.40601 , 10.90893 , 16.13954 , 242.09312 , 80.65546 , 0.00000 , 0.00000 , 80.69771 , 2.33079 , 1.00000 , 0.81407 , 12.98000
22531 , 670936 , 94.00000 , 2.93154 , 0.66304 , 11.91316 , 19.47307 , 292.09599 , 48.83143 , 0.00000 , 0.00000 , 97.36533 , 0.88184 , 1.00000 , 0.97983 , 17.20798
22532 , 476858 , 278.00000 , 3.60919 , 0.35871 , 7.89766 , 6.86834 , 103.02503 , 46.72136 , 0.00000 , 0.00000 , 34.34168 , 4.33810 , 1.00000 , 0.94328 , 19.32231
22533 , 564637 , 125.00000 , 3.21147 , 0.51565 , 9.95518 , 10.48359 , 157.25391 , 57.53784 , 0.00000 , 0.00000 , 52.41797 , 1.40282 , 1.00000 , 0.91702 , 11.14962
22534 , 871742 , 242.00000 , 2.67025 , 0.41406 , 7.74113 , 15.70473 , 235.57101 , 57.68717 , 0.00000 , 0.00000 , 78.52367 , 0.60361 , 1.00000 , 0.95268 , 24.50440
22535 , 38729 , 86.00000 , 2.99891 , 0.44110 , 7.37522 , 16.12822 , 241.92336 , 68.24448 , 0.00000 , 0.00000 , 80.64112 , 4.15510 , 1.00000 , 0.83855 , 18.07142
22536 , 324800 , 158.00000 , 4.46092 , 0.59579 , 9.48278 , 15.20106 , 228.01588 , 55.49144 , 0.00000 , 0.00000 , 76.00529 , 6.01043 , 1.00000 , 0.91698 , 8.58570
22537 , 737611 , 47.00000 , 1.30645 , 0.30387 , 12.08648 , 19.29498 , 289.42474 , 76.99549 , 0.00000 , 0.00000 , 96.47491 , 2.08660 , 1.00000 , 0.82141 , 22.53033
22538 , 939691 , 143.00000 , 1.42079 , 0.28013 , 12.76180 , 18.59146 , 278.87195 , 46.48324 , 0.00000 , 0.00000 , 92.95732 , 2.47378 , 1.00000 , 0.87363 , 14.16840
22539 , 963934 , 245.00000 , 1.02545 , 0.78711 , 7.42649 , 15.38539 , 230.78090 , 4.55920 , 0.00000 , 0.00000 , 76.92697 , 3.58329 , 1.00000 , 0.91281 , 19.37209
22540 , 723380 , 151.00000 , 1.70821 , 0.89485 , 6.49842 , 7.93376 , 119.00644 , 55.26156 , 0.00000 , 0.00000 , 39.66881 , 1.74119 , 1.00000 , 0.94651 , 19.48878
22541 , 616806 , 205.00000 , 2.81695 , 0.96155 , 9.33662 , 17.53523 , 263.02845 , 56.05757 , 0.00000 , 0.00000 , 87.67615 , 1.14841 , 1.00000 , 0.83297 , 7.54898
22542 , 241658 , 170.00000 , 3.58576 , 0.92601 , 12.76411 , 11.60527 , 174.07904 , 20.26080 , 0.00000 , 0.00000 , 58.02635 , 3.81234 , 1.00000 , 0.88052 , 14.50922
22543 , 190381 , 81.00000 , 1.85249 , 0.37325 , 11.78536 , 18.83557 , 282.53361 , 86.07122 , 0.00000 , 0.00000 , 94.17787 , 1.21955 , 1.00000 , 0.88776 , 16.91576
22544 , 992829 , 231.00000 , 3.26928 , 0.92661 , 12.22873 , 7.62608 , 114.39124 , 60.43653 , 0.00000 , 0.00000 , 38.13041 , 1.17676 , 1.00000 , 0.90137 , 10.93540
22545 , 413471 , 156.00000 , 4.44463 , 0.87178 , 12.84378 , 6.87256 , 103.08838 , 35.95387 , 0.00000 , 0.00000 , 34.36279 , 3.43980 , 1.00000 , 0.90766 , 24.98027
