#sim_number,id,t_peak,amp_scale,P,new_length,offset,a_qpp,B,t_e,phi,sn,r,sn_red,C,D
26388,361460,132.0,9.88772,17.38012,260.7018,46.82015,0.0,0.0,86.9006,2.22255,3.0,0.8892700000000001,17.73493,3.69401,0.28265999999999997
26389,232475,94.0,7.137230000000001,17.39311,260.89662999999996,74.58811999999999,0.0,0.0,86.96554,4.76339,3.0,0.90866,21.8343,4.42163,0.41728000000000004
26390,951280,46.0,8.599689999999999,17.5393,263.08949,4.79485,0.0,0.0,87.6965,4.99798,3.0,0.96083,18.52241,4.730119999999999,0.8659600000000001
26391,518199,266.0,11.54302,7.22691,108.4036,72.43146999999999,0.0,0.0,36.13453,3.44625,3.0,0.9183,15.227829999999999,3.48616,0.45398
26392,941871,164.0,9.95248,19.10678,286.60163,48.40741,0.0,0.0,95.53388000000001,2.63337,3.0,0.9773700000000001,18.191270000000003,2.22238,0.96245
26393,992721,67.0,12.83421,12.68672,190.30087,55.45429,0.0,0.0,63.43362,4.81351,3.0,0.9824700000000001,17.4565,4.5799,0.43813
26394,894185,39.0,9.877189999999999,17.61085,264.16271,79.40468,0.0,0.0,88.05424000000001,3.29201,3.0,0.81343,12.26,3.83859,0.7820699999999999
26395,628691,136.0,7.799060000000001,13.73054,205.9581,84.26256,0.0,0.0,68.6527,4.74141,3.0,0.91196,19.019379999999998,1.51726,0.80447
26396,943216,155.0,7.9748,13.91344,208.70154,13.82465,0.0,0.0,69.56718000000001,0.64326,3.0,0.8551,13.26273,3.55455,0.8962899999999999
26397,170083,385.0,8.98658,7.593789999999999,113.90678999999999,30.19805,0.0,0.0,37.96893,5.36753,3.0,0.97688,28.194470000000003,2.40765,0.61898
26398,951786,197.0,10.39456,19.1088,286.63201000000004,64.66662,0.0,0.0,95.544,2.68309,3.0,0.8322299999999999,23.37108,1.6872200000000002,0.70549
26399,428859,34.0,11.938039999999999,14.67322,220.09828,79.50761999999999,0.0,0.0,73.36609,3.37804,3.0,0.9013100000000001,18.97576,1.31126,0.72382
26400,762635,261.0,13.42348,17.02944,255.44162999999998,78.53399,0.0,0.0,85.14721,3.2663599999999997,4.0,0.8943700000000001,9.721169999999999,4.58148,0.52709
26401,471173,45.0,11.237,17.40568,261.08525,64.94355999999999,0.0,0.0,87.02842,0.32092,4.0,0.8891899999999999,16.59681,2.37853,0.36701
26402,262392,121.0,10.49491,13.6789,205.18347,76.58135,0.0,0.0,68.39449,4.9375599999999995,4.0,0.97035,13.66562,4.5721099999999995,0.55087
26403,801884,227.0,11.39303,9.48565,142.28468,59.021480000000004,0.0,0.0,47.42823,5.82993,4.0,0.8711399999999999,16.64476,3.8972,0.9332299999999999
26404,112354,139.0,10.9275,10.51558,157.73372,92.95998,0.0,0.0,52.577909999999996,2.84452,4.0,0.82847,18.09754,4.63205,0.9167299999999999
26405,949300,317.0,10.72418,8.59645,128.9468,37.45477,0.0,0.0,42.98227,0.79579,4.0,0.9647,22.14817,4.958,0.49633999999999995
26406,658170,151.0,8.81656,14.243620000000002,213.65426000000002,79.26138,0.0,0.0,71.21809,1.34637,4.0,0.96736,16.31778,3.86499,0.57962
26407,544681,58.0,10.87386,9.38541,140.78122,35.79226,0.0,0.0,46.92707,3.2472,4.0,0.94085,11.96924,2.9910200000000002,0.60047
26408,294403,261.0,14.331620000000001,15.39887,230.98312,71.09101,0.0,0.0,76.99436999999999,6.2752300000000005,4.0,0.84104,21.62507,3.7899800000000003,0.89215
26409,498534,104.0,12.172460000000001,12.2867,184.30043999999998,66.12601,0.0,0.0,61.43348,2.51759,4.0,0.9607899999999999,18.30752,2.39784,0.28176999999999996
26410,728702,44.0,10.15917,7.80315,117.04718999999999,34.41393,0.0,0.0,39.01573,4.63214,4.0,0.8903200000000001,17.99566,3.85036,0.9484
26411,933140,137.0,11.03911,15.903120000000001,238.54686,84.57628000000001,0.0,0.0,79.51562,4.88135,4.0,0.91865,27.24281,2.74965,0.9819399999999999
26412,863254,150.0,8.79502,7.45745,111.86171999999999,44.06844,0.0,0.0,37.287240000000004,0.8605299999999999,4.0,0.9492700000000001,16.31429,1.93822,0.88885
26413,426358,59.0,9.02304,8.12963,121.94452,59.81624,0.0,0.0,40.64817,4.190169999999999,4.0,0.9580200000000001,19.07633,4.99038,0.4341
26414,928666,50.0,10.415560000000001,18.346829999999997,275.20245,21.35858,0.0,0.0,91.73415,1.99173,4.0,0.84964,16.83427,1.70163,0.3436
26415,307760,361.0,8.52721,9.026110000000001,135.39165,97.23073000000001,0.0,0.0,45.13055,3.5516300000000003,4.0,0.94835,16.52084,3.8738699999999997,0.51715
26416,341890,96.0,13.33735,15.244270000000002,228.66412000000003,48.54428,0.0,0.0,76.22137,0.67355,4.0,0.85431,23.776889999999998,3.9625800000000004,0.8012199999999999
26417,634682,137.0,8.316510000000001,16.59295,248.89432000000002,22.6924,0.0,0.0,82.96477,0.09328,4.0,0.93285,22.59146,3.7601699999999996,0.48563
26418,300525,36.0,10.63712,10.16194,152.42916,10.13115,0.0,0.0,50.80972,5.6965,4.0,0.82745,21.81576,2.38447,0.80429
26419,791335,160.0,9.775689999999999,18.719170000000002,280.78753,58.88681999999999,0.0,0.0,93.59584,2.2718700000000003,4.0,0.81495,20.996760000000002,2.16318,0.95109
26420,545569,40.0,10.50843,12.66559,189.9839,24.533839999999998,0.0,0.0,63.32796999999999,5.26064,4.0,0.9144100000000001,20.836029999999997,3.8598199999999996,0.95326
26421,499446,155.0,8.89926,11.66863,175.02942,77.44636,0.0,0.0,58.343140000000005,3.63056,4.0,0.8478899999999999,13.03611,2.1812099999999996,0.60716
26422,610016,223.0,8.37982,8.379389999999999,125.69084,72.80062,0.0,0.0,41.89695,2.3214200000000003,4.0,0.9786,8.291739999999999,1.10525,0.41086999999999996
26423,544785,105.0,10.401689999999999,8.81175,132.1763,82.82605,0.0,0.0,44.05877,5.18429,4.0,0.9681200000000001,18.81459,2.88692,0.99161
26424,926496,248.0,7.658180000000001,15.0773,226.1595,17.0052,0.0,0.0,75.3865,5.96819,4.0,0.9041899999999999,19.41765,1.53386,0.78365
26425,559431,157.0,7.92449,10.68698,160.30472,27.892220000000002,0.0,0.0,53.434909999999995,1.54491,4.0,0.9101100000000001,21.60435,4.0344,0.25485
26426,339260,287.0,9.85113,8.04957,120.74355,71.23216,0.0,0.0,40.24785,2.58663,4.0,0.83316,18.01095,1.6171,0.6631
26427,956191,164.0,8.23962,10.58515,158.77728000000002,60.291669999999996,0.0,0.0,52.92576,1.7483400000000002,4.0,0.8917299999999999,22.86297,1.49795,0.69109
26428,182584,140.0,12.75094,7.75967,116.39498,45.4049,0.0,0.0,38.79833,5.1925,4.0,0.9328700000000001,21.89477,4.44014,0.74236
26429,889145,128.0,8.43046,16.229570000000002,243.44357999999997,71.8615,0.0,0.0,81.14786,2.3416900000000003,4.0,0.97405,7.34514,2.7803400000000003,0.30576
26430,745528,300.0,7.72479,15.07345,226.10168,88.81683000000001,0.0,0.0,75.36723,4.03484,4.0,0.94063,13.831920000000002,2.78579,0.34615999999999997
26431,232171,399.0,11.53079,7.216589999999999,108.24891000000001,11.0896,0.0,0.0,36.08297,5.49754,4.0,0.98174,20.24855,2.52262,0.69299
26432,775576,166.0,8.01988,11.73979,176.09685,6.74257,0.0,0.0,58.69895,1.35531,4.0,0.94685,25.482039999999998,1.1192799999999998,0.79271
26433,31104,264.0,11.72187,9.89427,148.41398,24.02496,0.0,0.0,49.47133,3.65689,4.0,0.82206,16.633960000000002,1.81844,0.97429
26434,127053,74.0,7.09501,13.04461,195.66908999999998,96.78173000000001,0.0,0.0,65.22303000000001,0.68913,4.0,0.9436700000000001,28.99069,3.8135800000000004,0.87623
26435,718274,120.0,11.126339999999999,19.8924,298.38607,70.11071,0.0,0.0,99.46202,1.3233,4.0,0.97903,26.831770000000002,4.925619999999999,0.79874
26436,408313,225.0,8.19824,17.47263,262.0895,57.33936,0.0,0.0,87.36317,2.2944400000000003,4.0,0.9393799999999999,10.92118,3.32893,0.25032
26437,369113,266.0,9.82859,8.38443,125.76646000000001,18.17326,0.0,0.0,41.92215,3.98423,4.0,0.89802,17.734360000000002,3.07585,0.44813000000000003
26438,789533,269.0,10.71238,16.14237,242.13552,47.10925,0.0,0.0,80.71184000000001,4.25052,4.0,0.94163,22.72849,2.40865,0.28935
26439,800501,271.0,6.8493,16.11616,241.74242999999998,96.52235999999999,0.0,0.0,80.58081,3.24275,4.0,0.9211,20.885579999999997,4.9829099999999995,0.28586
26440,886772,183.0,10.79439,19.97107,299.56599,65.66535999999999,0.0,0.0,99.85533000000001,0.59922,4.0,0.91948,24.83534,3.0668900000000003,0.40817
26441,564653,291.0,11.5123,14.831679999999999,222.47512999999998,15.220310000000001,0.0,0.0,74.15838000000001,1.43534,4.0,0.9375600000000001,14.749120000000001,1.60669,0.48262
26442,811199,274.0,8.02051,13.2425,198.63745,50.18826,0.0,0.0,66.21248,0.33161,4.0,0.8477,17.860979999999998,3.5075,0.9500799999999999
26443,143262,354.0,6.1151,11.0023,165.03448,52.313320000000004,0.0,0.0,55.01149,5.75389,4.0,0.8852399999999999,16.41457,4.98031,0.67166
26444,746179,248.0,11.23223,14.89122,223.36837000000003,97.7342,0.0,0.0,74.45612,5.02605,4.0,0.98693,10.78963,1.12401,0.8467399999999999
26445,891227,200.0,8.5612,15.572320000000001,233.58478,84.53222,0.0,0.0,77.86159,2.5127599999999997,4.0,0.9083,14.91206,1.18644,0.26563000000000003
26446,255604,185.0,5.8554,17.67673,265.15097000000003,57.37529,0.0,0.0,88.38365999999999,5.7071,4.0,0.95111,21.234679999999997,1.54518,0.96911
26447,463342,124.0,7.28004,15.634429999999998,234.5164,11.78159,0.0,0.0,78.17213000000001,3.5050199999999996,4.0,0.8523,10.53486,1.8159900000000002,0.80069
26448,54923,128.0,10.2412,18.69035,280.35524,40.08063,0.0,0.0,93.45175,2.46455,4.0,0.9823700000000001,9.13134,2.381,0.31335999999999997
26449,726878,218.0,14.08076,14.686179999999998,220.29268,16.762610000000002,0.0,0.0,73.43089,2.42488,4.0,0.85151,11.24951,2.46654,0.36928
26450,533944,212.0,10.88992,10.53229,157.98441,23.27634,0.0,0.0,52.661469999999994,3.15026,4.0,0.97769,13.48864,1.04651,0.5223899999999999
26451,835141,70.0,14.613529999999999,17.822979999999998,267.34465,20.9069,0.0,0.0,89.11488,6.06536,4.0,0.8966200000000001,10.99164,2.91186,0.25328
26452,661430,215.0,9.094439999999999,11.842189999999999,177.63282,26.97281,0.0,0.0,59.21094,0.52115,4.0,0.84347,19.1316,1.57054,0.92261
26453,908446,179.0,10.67318,11.430719999999999,171.46079,7.50362,0.0,0.0,57.1536,2.72969,4.0,0.84301,6.27958,3.42147,0.26816999999999996
26454,857722,168.0,12.37474,13.644810000000001,204.67218,78.30313000000001,0.0,0.0,68.22406,5.75304,4.0,0.9714700000000001,16.92316,1.1372799999999998,0.47379
26455,266006,178.0,8.23225,7.92775,118.91618999999999,41.921659999999996,0.0,0.0,39.638729999999995,3.19955,4.0,0.86931,29.66729,3.2331,0.9355399999999999
26456,496839,263.0,7.83633,10.35758,155.36368000000002,9.36282,0.0,0.0,51.787890000000004,1.51795,4.0,0.98606,10.33934,1.21193,0.42612
26457,5180,156.0,9.19919,17.68927,265.33909,35.68353,0.0,0.0,88.44636,2.06466,4.0,0.81045,20.58475,2.58906,0.5612
26458,726804,200.0,8.78808,10.62244,159.33653,6.75806,0.0,0.0,53.11218,4.14272,4.0,0.89417,10.73345,4.03756,0.7136100000000001
26459,123887,292.0,9.94535,9.09673,136.4509,65.02199,0.0,0.0,45.48363,3.98734,4.0,0.8295799999999999,24.59393,2.30372,0.95035
26460,428879,199.0,7.4526,19.104979999999998,286.5747,65.54146,0.0,0.0,95.5249,3.73684,4.0,0.86162,22.81077,2.4173400000000003,0.38111
26461,741338,270.0,5.01385,16.05303,240.79542,46.41435,0.0,0.0,80.26514,0.87913,4.0,0.9423799999999999,23.03271,3.42219,0.5303800000000001
26462,664036,89.0,10.00582,19.95745,299.36181,35.30833,0.0,0.0,99.78726999999999,3.25752,4.0,0.8860100000000001,15.873579999999999,2.4874099999999997,0.6325
26463,361393,284.0,10.48719,7.513510000000001,112.70268,42.37166,0.0,0.0,37.56756,2.2783900000000004,4.0,0.9394899999999999,17.5999,3.7915699999999997,0.70513
26464,122687,289.0,11.90848,10.64499,159.6749,18.83691,0.0,0.0,53.22496999999999,4.276009999999999,4.0,0.84578,14.390320000000001,3.8958800000000005,0.52088
26465,154575,103.0,10.12195,9.48822,142.32329,11.75245,0.0,0.0,47.4411,6.0107800000000005,4.0,0.81613,14.287629999999998,3.63274,0.42345
26466,895316,145.0,8.6167,12.14962,182.24425,20.44012,0.0,0.0,60.74808,5.58732,4.0,0.83916,17.21698,1.0776700000000001,0.41395
26467,279800,357.0,9.52096,9.80843,147.12641000000002,42.47743,0.0,0.0,49.04214,3.54834,4.0,0.81626,12.034889999999999,4.09641,0.77075
26468,31406,119.0,9.66278,14.014470000000001,210.21702000000002,1.71783,0.0,0.0,70.07234,5.10964,4.0,0.9709399999999999,20.410829999999997,4.48188,0.58172
26469,602758,190.0,6.04634,17.111079999999998,256.66617,47.15554,0.0,0.0,85.55539,0.13224,4.0,0.9802200000000001,17.6992,1.15394,0.82624
26470,603958,124.0,9.439060000000001,10.471110000000001,157.0667,81.81133,0.0,0.0,52.35557,1.8919400000000002,4.0,0.9019299999999999,10.56537,3.80956,0.41248999999999997
26471,578469,28.0,11.25425,8.455680000000001,126.83526,26.19087,0.0,0.0,42.278420000000004,4.17016,4.0,0.9666399999999999,14.629529999999999,3.47625,0.77866
26472,715172,73.0,9.325619999999999,19.04917,285.73759,87.16741999999999,0.0,0.0,95.24586,3.9093699999999996,4.0,0.97609,13.06897,2.7082200000000003,0.25875
26473,514038,323.0,7.5437,12.27926,184.18889,21.715320000000002,0.0,0.0,61.3963,2.60336,4.0,0.8133,12.72643,1.35132,0.58305
26474,929786,150.0,10.60389,16.93054,253.95812999999998,5.61353,0.0,0.0,84.65271,1.13572,4.0,0.9784200000000001,19.02114,2.91178,0.63725
26475,951851,246.0,11.556560000000001,16.85795,252.86923,61.81933000000001,0.0,0.0,84.28974000000001,5.47204,4.0,0.9501299999999999,21.58408,2.85561,0.8294
26476,402190,75.0,10.06865,17.321720000000003,259.8258,99.139,0.0,0.0,86.6086,0.13266,4.0,0.87923,15.38835,4.67777,0.90259
26477,591068,161.0,10.01335,7.491860000000001,112.37787,36.58907,0.0,0.0,37.45929,5.1374699999999995,4.0,0.9200299999999999,27.6258,3.44772,0.7702399999999999
26478,927585,359.0,9.99155,8.093760000000001,121.40638,99.95945,0.0,0.0,40.468790000000006,6.12795,4.0,0.85936,8.8894,1.52386,0.39224000000000003
26479,619625,259.0,11.575239999999999,7.17674,107.65117,70.3348,0.0,0.0,35.883720000000004,3.7605699999999995,4.0,0.8587100000000001,15.68922,1.0421799999999999,0.58437
26480,775484,250.0,11.70335,8.04299,120.64481,0.7488600000000001,0.0,0.0,40.214940000000006,2.8984,4.0,0.81424,17.930229999999998,1.9735,0.55589
26481,764347,103.0,10.07772,15.30061,229.50912000000002,62.56816,0.0,0.0,76.50304,5.45907,4.0,0.84395,21.751929999999998,1.30494,0.845
26482,460394,117.0,13.43917,8.759730000000001,131.39598,55.240930000000006,0.0,0.0,43.79866,5.649369999999999,4.0,0.93358,11.07135,4.151680000000001,0.57055
26483,807337,258.0,9.960469999999999,16.973570000000002,254.60349,58.83675,0.0,0.0,84.86783,3.19047,4.0,0.8702,14.639120000000002,3.2000599999999997,0.68877
26484,416923,63.0,9.550180000000001,12.269060000000001,184.03595,69.28908,0.0,0.0,61.345319999999994,0.6643,4.0,0.83594,22.19526,1.53881,0.86169
26485,198993,286.0,8.10135,16.68415,250.26227000000003,37.90741,0.0,0.0,83.42076,2.60385,4.0,0.9675600000000001,20.6171,4.87536,0.4717
26486,701087,279.0,11.26313,18.052529999999997,270.78791,20.21141,0.0,0.0,90.26264,1.1325,4.0,0.9827600000000001,23.51876,4.77953,0.4032
26487,657263,95.0,13.10516,14.680579999999999,220.2087,45.69528,0.0,0.0,73.4029,2.2823900000000004,4.0,0.849,16.577,4.70683,0.96934
26488,175121,191.0,11.06958,13.03899,195.58483,57.67293000000001,0.0,0.0,65.19494,4.94695,4.0,0.9313,11.95871,1.40279,0.34136
26489,458343,171.0,12.39098,19.587120000000002,293.80674,75.72544,0.0,0.0,97.93558,4.27064,4.0,0.832,5.11455,1.24479,0.89528
26490,117558,191.0,9.49555,11.865680000000001,177.98526,29.320520000000002,0.0,0.0,59.328419999999994,2.5853099999999998,4.0,0.9754200000000001,26.935209999999998,1.03997,0.64289
26491,629559,180.0,11.12603,10.250589999999999,153.75885,19.571170000000002,0.0,0.0,51.25295,3.49344,4.0,0.96306,12.25384,4.57342,0.86185
26492,360303,69.0,8.743089999999999,19.34282,290.14227,54.85895,0.0,0.0,96.71409,1.23499,4.0,0.9013,18.50317,1.1159,0.79837
26493,601427,66.0,9.08405,15.671479999999999,235.07224,81.34848000000001,0.0,0.0,78.35741,4.604080000000001,4.0,0.8693299999999999,16.0246,3.8320199999999995,0.51676
26494,959047,154.0,8.37392,7.24869,108.7303,44.736259999999994,0.0,0.0,36.24343,5.06487,4.0,0.9625600000000001,11.93344,3.6394699999999998,0.5303800000000001
26495,904178,171.0,9.438369999999999,19.03409,285.51133,5.09202,0.0,0.0,95.17044,5.51775,4.0,0.89231,18.29309,3.9741699999999995,0.26433
26496,206845,70.0,9.85843,6.875660000000001,103.13492,57.46411,0.0,0.0,34.37831,0.44714,4.0,0.8270700000000001,13.97858,4.1559800000000005,0.6885399999999999
26497,552087,147.0,8.71289,18.12637,271.89554,64.27344000000001,0.0,0.0,90.63185,1.7015799999999999,4.0,0.8952899999999999,19.41775,4.832730000000001,0.4846
26498,131178,167.0,10.656939999999999,13.35956,200.39347,3.91299,0.0,0.0,66.79782,5.24685,4.0,0.8102199999999999,14.324770000000001,3.5526,0.51093
26499,832627,59.0,7.632339999999999,18.001179999999998,270.01763,23.510679999999997,0.0,0.0,90.00588,1.64595,4.0,0.87311,16.900920000000003,1.6994200000000002,0.54025
26500,236881,209.0,7.87735,7.398789999999999,110.98185,39.82118,0.0,0.0,36.99395,3.06548,4.0,0.8814700000000001,27.427159999999997,2.59809,0.33889
26501,729711,401.0,6.3600699999999994,7.185560000000001,107.78335,83.64278,0.0,0.0,35.92778,4.17989,4.0,0.86214,17.58301,2.03819,0.45235
26502,528996,215.0,8.926810000000001,19.12492,286.87372999999997,39.65806,0.0,0.0,95.62458000000001,3.94509,4.0,0.95232,10.9714,1.23242,0.66603
26503,456838,330.0,9.6613,12.86528,192.97926,27.443640000000002,0.0,0.0,64.32642,6.07154,4.0,0.8708600000000001,22.75433,3.73444,0.81137
26504,111833,229.0,9.66774,15.23485,228.52279,30.68927,0.0,0.0,76.17426,1.41295,4.0,0.9103100000000001,13.938020000000002,1.6428900000000002,0.36784
26505,175849,229.0,6.993119999999999,13.31214,199.68208,57.79192,0.0,0.0,66.56069000000001,4.27045,4.0,0.8287700000000001,23.71268,4.61964,0.88807
26506,991807,62.0,9.03288,16.019170000000003,240.28755,52.10797,0.0,0.0,80.09585,5.576230000000001,4.0,0.93196,21.49796,3.4382099999999998,0.37718
26507,382795,192.0,8.42168,14.13478,212.02176,34.79132,0.0,0.0,70.67392,1.2504600000000001,4.0,0.9397200000000001,13.119010000000001,1.9574200000000002,0.56081
26508,431666,68.0,7.913460000000001,13.80843,207.12649,50.84926,0.0,0.0,69.04216,5.64561,4.0,0.8927299999999999,20.265810000000002,3.9444800000000004,0.43428999999999995
26509,610612,248.0,11.704460000000001,12.953289999999999,194.29934,7.88196,0.0,0.0,64.76645,4.06994,4.0,0.9649700000000001,17.74867,4.02005,0.57297
26510,843750,135.0,12.42459,10.53383,158.00745,46.66705,0.0,0.0,52.66915,5.33614,4.0,0.823,11.8228,2.1184,0.45647
26511,615579,212.0,8.7281,16.134079999999997,242.01121,38.22567,0.0,0.0,80.6704,1.7603799999999998,4.0,0.9559799999999999,13.913870000000001,3.21103,0.5548
26512,448073,99.0,10.4304,10.96439,164.46587,9.43261,0.0,0.0,54.82196,2.80123,4.0,0.82391,8.18988,3.73311,0.43454
26513,867063,245.0,7.97675,7.6539,114.80852,91.76142,0.0,0.0,38.26951,2.5529,4.0,0.92661,11.694930000000001,4.07305,0.38769000000000003
26514,58224,103.0,9.585280000000001,8.236880000000001,123.55317,65.38582,0.0,0.0,41.18439,1.15031,4.0,0.9128700000000001,15.158270000000002,3.00852,0.8321
26515,545035,150.0,12.25147,7.262510000000001,108.93758999999999,43.53187,0.0,0.0,36.312529999999995,0.17581,4.0,0.9387700000000001,25.279510000000002,4.44048,0.35491
26516,715868,51.0,13.96256,12.7013,190.51945,51.59134,0.0,0.0,63.50648,5.62333,4.0,0.95393,16.941879999999998,4.3215900000000005,0.49182
26517,730140,367.0,10.94245,10.08412,151.26186,77.13161,0.0,0.0,50.42062,0.87503,4.0,0.96411,10.710339999999999,4.41705,0.93766
26518,229931,95.0,8.2904,18.618879999999997,279.28325,78.30963,0.0,0.0,93.09442,3.13159,4.0,0.96549,10.808119999999999,1.2561799999999999,0.50954
26519,942348,246.0,9.64683,15.03265,225.48971,30.386540000000004,0.0,0.0,75.16324,5.19701,4.0,0.9270799999999999,25.7699,3.3250900000000003,0.62607
26520,283732,94.0,11.69843,17.12903,256.93538,40.63112,0.0,0.0,85.64513000000001,1.2599200000000002,4.0,0.82285,20.608729999999998,3.7333800000000004,0.26506
26521,462371,327.0,8.12037,7.68336,115.25043000000001,16.4628,0.0,0.0,38.41681,0.6864,4.0,0.89741,16.210060000000002,3.12696,0.9893799999999999
26522,58121,217.0,10.99065,10.189110000000001,152.83665,97.59111999999999,0.0,0.0,50.94555,2.1409599999999998,4.0,0.96405,11.366769999999999,3.5306,0.70328
26523,742437,118.0,10.88181,11.5057,172.58548000000002,52.68739,0.0,0.0,57.528490000000005,5.93215,4.0,0.95636,12.671389999999999,1.29662,0.39025
26524,442463,141.0,6.55815,6.720610000000001,100.80919,39.39074,0.0,0.0,33.60306,1.50342,4.0,0.8327,11.54062,2.37594,0.9200299999999999
26525,845614,25.0,9.1388,12.966289999999999,194.49435,76.09305,0.0,0.0,64.83145,3.1381,4.0,0.81731,14.731710000000001,3.06507,0.91876
26526,574056,195.0,6.660260000000001,8.84551,132.68267,22.22871,0.0,0.0,44.22756,3.31563,4.0,0.81535,14.08959,3.25259,0.50544
26527,187812,92.0,9.11529,19.54182,293.12724,3.6951300000000002,0.0,0.0,97.70908,4.22119,4.0,0.9598200000000001,21.16621,2.29391,0.38622
26528,183069,241.0,8.19592,10.40992,156.14881,47.02233,0.0,0.0,52.0496,4.10635,4.0,0.91346,15.707220000000001,2.8155,0.26271
26529,111260,166.0,8.87474,7.17052,107.55776999999999,2.25145,0.0,0.0,35.85259,3.01583,4.0,0.88489,14.260639999999999,2.69699,0.5887600000000001
26530,951629,119.0,10.179860000000001,10.196060000000001,152.94085,27.86795,0.0,0.0,50.98028,2.72911,4.0,0.97841,12.77294,1.8849799999999999,0.91979
26531,353025,221.0,10.64504,15.625820000000001,234.38726,67.3679,0.0,0.0,78.12909,3.8373699999999995,4.0,0.85626,12.04526,1.26954,0.6511
26532,539732,101.0,12.24663,13.836870000000001,207.55307,16.56881,0.0,0.0,69.18436,1.2454399999999999,4.0,0.9747399999999999,16.28039,2.8234,0.8426100000000001
26533,464199,80.0,10.42752,19.02272,285.34085,89.71338,0.0,0.0,95.11362,3.68667,4.0,0.9104200000000001,20.77124,3.56311,0.54867
26534,494347,240.0,10.91704,13.1283,196.9245,49.3445,0.0,0.0,65.6415,2.25032,4.0,0.83805,11.09528,4.99906,0.31225
26535,212250,204.0,10.03326,7.18059,107.70886999999999,93.2974,0.0,0.0,35.90296,1.45072,4.0,0.8568600000000001,13.536470000000001,2.9958,0.56007
26536,976745,173.0,9.411710000000001,13.72085,205.81274,54.78845,0.0,0.0,68.60425,1.49145,4.0,0.81092,17.55728,1.18454,0.27191
26537,247549,171.0,11.22205,17.290229999999998,259.35339,53.56233,0.0,0.0,86.45113,3.55977,4.0,0.9661,18.2365,3.9610300000000005,0.2881
26538,287904,54.0,10.0199,14.319720000000002,214.79583,76.64683000000001,0.0,0.0,71.59861,5.72917,4.0,0.87565,8.86318,4.85877,0.46476999999999996
26539,170947,127.0,10.305589999999999,15.620610000000001,234.30911,74.71063000000001,0.0,0.0,78.10304000000001,0.16789,4.0,0.9213399999999999,7.70485,2.26542,0.54842
26540,714609,119.0,11.00334,12.12566,181.88494,84.37339,0.0,0.0,60.62831,5.28629,4.0,0.8941399999999999,21.00273,4.78584,0.83421
26541,581189,221.0,11.41939,18.52095,277.81426,29.20293,0.0,0.0,92.60475,2.29875,4.0,0.9492200000000001,22.05359,1.6682299999999999,0.77794
26542,440907,120.0,7.02912,12.34562,185.1843,99.91561999999999,0.0,0.0,61.7281,0.43081,4.0,0.9332799999999999,20.6308,4.0342199999999995,0.8613
26543,896466,27.0,11.4623,9.49088,142.36313,10.65386,0.0,0.0,47.45438,4.85533,4.0,0.96204,19.05698,2.8500400000000004,0.81006
26544,875207,150.0,12.6362,14.07666,211.14985,44.6272,0.0,0.0,70.38328,3.05127,4.0,0.9089700000000001,9.44485,3.2296099999999996,0.5249199999999999
26545,144809,89.0,12.15656,15.105529999999998,226.58295,78.2873,0.0,0.0,75.52765,1.6581599999999999,4.0,0.8388100000000001,18.29494,1.23294,0.25845
26546,148314,189.0,8.80878,16.90563,253.58438999999998,12.96265,0.0,0.0,84.52813,1.7577,4.0,0.9274399999999999,15.218689999999999,4.25714,0.5975600000000001
26547,961877,127.0,13.09367,15.4347,231.52052999999998,71.22443,0.0,0.0,77.17351,2.67098,4.0,0.86236,21.17677,1.3315299999999999,0.35319
26548,4770,171.0,11.64178,8.65971,129.89558,11.24958,0.0,0.0,43.29853,4.13925,4.0,0.96398,8.694980000000001,1.04132,0.96116
26549,792005,179.0,11.22478,17.457810000000002,261.86721,15.973360000000001,0.0,0.0,87.28907,5.63125,4.0,0.82616,11.016910000000001,4.67309,0.9849600000000001
26550,90003,160.0,9.43943,13.47887,202.18303999999998,34.7452,0.0,0.0,67.39435,5.96871,4.0,0.9479200000000001,12.46391,1.31257,0.30379
26551,792467,116.0,10.68473,19.46179,291.92688,42.21482,0.0,0.0,97.30896,4.27039,4.0,0.8763,10.57158,2.33467,0.25463
26552,116300,290.0,8.32323,7.43124,111.46855,71.75232,0.0,0.0,37.15618,0.54396,4.0,0.9827899999999999,17.89656,2.5091,0.25684
26553,231689,157.0,9.78257,18.43385,276.50771000000003,45.26073,0.0,0.0,92.16924,2.0329099999999998,4.0,0.9125200000000001,25.90101,3.21583,0.35365
26554,22189,85.0,9.62538,7.17033,107.55501000000001,4.54437,0.0,0.0,35.85167,0.66618,4.0,0.9791,20.76461,2.73255,0.73739
26555,635677,79.0,7.57665,13.77944,206.69161,48.62223,0.0,0.0,68.8972,0.8869299999999999,4.0,0.9840700000000001,10.11852,1.8969200000000002,0.79851
26556,255714,110.0,12.1041,14.02104,210.31562000000002,53.21995,0.0,0.0,70.10521,2.25851,4.0,0.83221,11.6722,3.15651,0.295
26557,854332,113.0,8.82029,12.54434,188.16512,36.402609999999996,0.0,0.0,62.721709999999995,5.3596,4.0,0.88407,12.61025,2.76377,0.26197
26558,23538,325.0,8.13332,10.76298,161.44477,35.41874,0.0,0.0,53.814919999999994,4.10925,4.0,0.8999299999999999,21.41627,4.11761,0.54668
26559,494892,135.0,7.5275300000000005,17.64087,264.61311,22.90344,0.0,0.0,88.20437,4.05273,4.0,0.9887,28.423990000000003,4.5591,0.94157
