#sim_number, id, t_peak, amp_scale, P, new_length, offset, a_qpp, B, t_e, phi, sn, r, sn_red
7337 , 400789 , 34.15663 , 9.25665 , 6.82643 , 102.39648 , 49.85760 , 4.62833 , 0.00000 , 34.13216 , 4.02874 , 2.00000 , 0.81321 , 16.43199
7338 , 520652 , 173.82986 , 10.99160 , 18.85097 , 282.76461 , 91.34394 , 5.49580 , 0.00000 , 94.25487 , 4.03421 , 2.00000 , 0.82500 , 17.54255
7339 , 197866 , 166.41652 , 12.90201 , 18.06820 , 271.02303 , 42.56884 , 6.45100 , 0.00000 , 90.34101 , 2.58204 , 2.00000 , 0.83510 , 18.03349
7340 , 229516 , 49.87770 , 13.77129 , 10.72048 , 160.80723 , 42.96551 , 6.88565 , 0.00000 , 53.60241 , 2.01735 , 3.00000 , 0.82385 , 17.25110
7341 , 349853 , 120.42015 , 9.72739 , 15.67904 , 235.18556 , 76.52191 , 4.86370 , 0.00000 , 78.39519 , 3.40385 , 3.00000 , 0.88361 , 17.60528
7342 , 263794 , 118.39135 , 11.65378 , 7.34965 , 110.24480 , 16.52118 , 5.82689 , 0.00000 , 36.74827 , 0.54048 , 3.00000 , 0.95411 , 19.11404
7343 , 123310 , 101.81093 , 11.60770 , 19.11973 , 286.79588 , 61.30410 , 5.80385 , 0.00000 , 95.59863 , 5.55130 , 3.00000 , 0.87908 , 16.20360
7344 , 393725 , 46.91861 , 12.93962 , 9.61570 , 144.23552 , 70.57847 , 6.46981 , 0.00000 , 48.07851 , 3.19144 , 3.00000 , 0.82004 , 16.44908
7345 , 403936 , 143.92564 , 9.99242 , 9.95789 , 149.36833 , 78.28990 , 4.99621 , 0.00000 , 49.78944 , 5.97402 , 3.00000 , 0.83123 , 17.50753
7346 , 648776 , 84.20034 , 6.44808 , 15.42801 , 231.42011 , 75.54249 , 3.22404 , 0.00000 , 77.14004 , 5.64785 , 3.00000 , 0.92555 , 16.67554
7347 , 923206 , 183.21791 , 8.60610 , 16.93984 , 254.09753 , 79.05935 , 4.30305 , 0.00000 , 84.69918 , 6.10527 , 3.00000 , 0.98363 , 16.58496
7348 , 657079 , 235.78419 , 11.53794 , 13.53167 , 202.97498 , 15.37857 , 5.76897 , 0.00000 , 67.65833 , 5.46354 , 3.00000 , 0.95511 , 17.55777
7349 , 440633 , 139.93390 , 10.65201 , 11.76550 , 176.48244 , 33.35920 , 5.32600 , 0.00000 , 58.82748 , 0.04629 , 3.00000 , 0.82970 , 15.87686
7350 , 994753 , 193.62309 , 10.09482 , 15.48992 , 232.34885 , 44.06058 , 5.04741 , 0.00000 , 77.44962 , 4.42722 , 3.00000 , 0.96661 , 18.13887
7351 , 9128 , 286.58223 , 9.68639 , 7.59103 , 113.86547 , 78.77533 , 4.84319 , 0.00000 , 37.95516 , 5.30695 , 3.00000 , 0.84635 , 17.24276
7352 , 816887 , 38.02327 , 7.66643 , 9.80308 , 147.04624 , 93.01249 , 3.83321 , 0.00000 , 49.01541 , 5.64669 , 3.00000 , 0.83757 , 16.65541
7353 , 164711 , 68.79317 , 11.86014 , 10.48755 , 157.31331 , 31.72499 , 5.93007 , 0.00000 , 52.43777 , 5.33970 , 3.00000 , 0.97875 , 18.16702
7354 , 678371 , 239.74272 , 7.08309 , 9.96714 , 149.50704 , 95.38762 , 3.54154 , 0.00000 , 49.83568 , 1.57418 , 3.00000 , 0.96183 , 16.98568
7355 , 842705 , 229.90979 , 8.87981 , 9.41480 , 141.22204 , 81.94912 , 4.43990 , 0.00000 , 47.07401 , 2.73591 , 3.00000 , 0.95163 , 16.85628
7356 , 681211 , 39.03077 , 6.24563 , 14.79599 , 221.93992 , 28.16049 , 3.12282 , 0.00000 , 73.97997 , 1.24817 , 3.00000 , 0.97714 , 16.04757
7357 , 968761 , 177.62349 , 10.94365 , 15.68986 , 235.34797 , 56.27176 , 5.47183 , 0.00000 , 78.44932 , 3.76279 , 3.00000 , 0.97153 , 15.94431
7358 , 581219 , 118.99755 , 8.85842 , 11.10486 , 166.57287 , 27.30454 , 4.42921 , 0.00000 , 55.52429 , 4.10047 , 3.00000 , 0.94095 , 16.36184
7359 , 815752 , 89.57793 , 8.33755 , 15.93929 , 239.08936 , 0.66333 , 4.16877 , 0.00000 , 79.69645 , 2.09653 , 3.00000 , 0.84527 , 17.65400
7360 , 258083 , 127.13719 , 9.48695 , 7.89432 , 118.41477 , 8.53075 , 4.74347 , 0.00000 , 39.47159 , 4.55266 , 4.00000 , 0.91108 , 14.55212
7361 , 369128 , 14.76924 , 10.90817 , 18.82846 , 282.42684 , 87.45246 , 5.45409 , 0.00000 , 94.14228 , 3.95279 , 4.00000 , 0.93271 , 17.30047
7362 , 361335 , 41.55492 , 10.43892 , 10.26509 , 153.97632 , 47.51878 , 5.21946 , 0.00000 , 51.32544 , 1.49919 , 4.00000 , 0.87239 , 16.88983
7363 , 296737 , 68.10076 , 13.56480 , 8.24077 , 123.61162 , 64.74593 , 6.78240 , 0.00000 , 41.20387 , 1.94319 , 4.00000 , 0.91522 , 17.90564
7364 , 718276 , 138.85242 , 12.50852 , 17.93026 , 268.95386 , 97.57455 , 6.25426 , 0.00000 , 89.65129 , 2.72306 , 4.00000 , 0.83742 , 15.60375
7365 , 423050 , 106.24704 , 6.68036 , 16.48931 , 247.33961 , 89.02142 , 3.34018 , 0.00000 , 82.44654 , 2.79584 , 4.00000 , 0.88245 , 17.07652
7366 , 880389 , 130.05736 , 9.87889 , 13.88847 , 208.32706 , 59.43851 , 4.93944 , 0.00000 , 69.44235 , 4.65520 , 4.00000 , 0.87457 , 17.02609
7367 , 945724 , 20.19688 , 12.34792 , 17.39496 , 260.92440 , 29.27835 , 6.17396 , 0.00000 , 86.97480 , 1.10283 , 4.00000 , 0.82954 , 19.26172
7368 , 815581 , 213.46364 , 8.39115 , 9.08751 , 136.31266 , 89.40362 , 4.19557 , 0.00000 , 45.43755 , 3.93483 , 4.00000 , 0.93048 , 17.00752
7369 , 154656 , 54.59294 , 11.44219 , 19.85540 , 297.83094 , 29.07128 , 5.72109 , 0.00000 , 99.27698 , 2.22945 , 4.00000 , 0.93469 , 18.31598
7370 , 718673 , 152.69703 , 7.29650 , 16.15139 , 242.27087 , 18.53712 , 3.64825 , 0.00000 , 80.75696 , 2.38998 , 4.00000 , 0.90423 , 17.06150
7371 , 20476 , 43.38421 , 10.36048 , 14.42872 , 216.43080 , 98.50447 , 5.18024 , 0.00000 , 72.14360 , 3.22977 , 4.00000 , 0.83308 , 16.57379
7372 , 932009 , 136.24064 , 9.68713 , 18.15526 , 272.32890 , 95.02238 , 4.84356 , 0.00000 , 90.77630 , 1.77147 , 4.00000 , 0.82204 , 16.53119
7373 , 990273 , 263.30339 , 8.59071 , 12.43016 , 186.45240 , 58.95170 , 4.29535 , 0.00000 , 62.15080 , 3.64896 , 4.00000 , 0.88137 , 16.95561
7374 , 839123 , 26.16239 , 7.77812 , 8.11183 , 121.67749 , 90.44435 , 3.88906 , 0.00000 , 40.55916 , 2.31986 , 4.00000 , 0.81043 , 16.36355
7375 , 919972 , 45.12242 , 11.72551 , 17.25014 , 258.75210 , 5.13926 , 5.86275 , 0.00000 , 86.25070 , 0.76941 , 4.00000 , 0.86090 , 18.89305
7376 , 986991 , 68.19676 , 13.89234 , 15.22059 , 228.30886 , 16.87804 , 6.94617 , 0.00000 , 76.10295 , 2.20567 , 4.00000 , 0.83614 , 17.72601
7377 , 461769 , 27.82126 , 11.76777 , 9.31473 , 139.72100 , 31.19130 , 5.88388 , 0.00000 , 46.57367 , 2.27524 , 4.00000 , 0.81650 , 18.26427
7378 , 7791 , 274.37114 , 8.96538 , 7.52371 , 112.85565 , 13.80486 , 4.48269 , 0.00000 , 37.61855 , 5.43307 , 4.00000 , 0.95683 , 15.83047
7379 , 937503 , 168.77613 , 7.66068 , 13.52333 , 202.84995 , 28.19396 , 3.83034 , 0.00000 , 67.61665 , 2.50039 , 4.00000 , 0.83117 , 17.20542
7380 , 274705 , 40.52668 , 8.23705 , 8.72789 , 130.91829 , 10.69478 , 4.11853 , 0.00000 , 43.63943 , 4.32649 , 5.00000 , 0.84243 , 17.52798
7381 , 381291 , 196.57111 , 10.71485 , 17.00893 , 255.13394 , 12.63193 , 5.35742 , 0.00000 , 85.04465 , 0.05752 , 5.00000 , 0.92341 , 17.51452
7382 , 258034 , 302.69825 , 10.02309 , 10.31400 , 154.71007 , 57.49969 , 5.01154 , 0.00000 , 51.57002 , 5.99917 , 5.00000 , 0.95931 , 17.19110
7383 , 327979 , 189.07956 , 8.71795 , 12.02316 , 180.34739 , 67.17800 , 4.35898 , 0.00000 , 60.11580 , 3.43247 , 5.00000 , 0.81809 , 16.62122
7384 , 430259 , 262.41107 , 12.46187 , 13.61649 , 204.24731 , 63.78275 , 6.23093 , 0.00000 , 68.08244 , 5.84589 , 5.00000 , 0.88353 , 18.29603
7385 , 470996 , 55.55969 , 13.11473 , 19.17406 , 287.61091 , 28.79245 , 6.55736 , 0.00000 , 95.87030 , 4.58716 , 5.00000 , 0.93418 , 17.25471
7386 , 904661 , 212.33166 , 8.49620 , 13.99334 , 209.90007 , 85.48604 , 4.24810 , 0.00000 , 69.96669 , 3.98465 , 5.00000 , 0.94408 , 16.24391
7387 , 648371 , 280.18589 , 13.91537 , 8.63841 , 129.57617 , 60.51379 , 6.95769 , 0.00000 , 43.19206 , 4.57238 , 5.00000 , 0.95161 , 14.87025
7388 , 964567 , 125.45130 , 11.29157 , 7.56350 , 113.45250 , 81.53193 , 5.64579 , 0.00000 , 37.81750 , 3.15884 , 5.00000 , 0.89851 , 15.93295
7389 , 345440 , 29.99373 , 14.00754 , 16.16034 , 242.40505 , 20.70038 , 7.00377 , 0.00000 , 80.80168 , 5.26336 , 5.00000 , 0.91718 , 16.10499
7390 , 710283 , 111.22935 , 8.85114 , 19.48818 , 292.32277 , 37.56303 , 4.42557 , 0.00000 , 97.44092 , 6.25799 , 5.00000 , 0.92959 , 15.27125
7391 , 210232 , 145.62895 , 11.19548 , 7.48965 , 112.34475 , 30.66759 , 5.59774 , 0.00000 , 37.44825 , 3.93464 , 5.00000 , 0.85791 , 15.84161
7392 , 629659 , 137.58600 , 11.45311 , 16.38493 , 245.77393 , 15.90646 , 5.72656 , 0.00000 , 81.92464 , 0.87943 , 5.00000 , 0.84878 , 16.61298
7393 , 890701 , 38.17341 , 12.90847 , 13.46121 , 201.91815 , 10.25793 , 6.45423 , 0.00000 , 67.30605 , 5.69129 , 5.00000 , 0.94767 , 18.27993
7394 , 97401 , 96.66045 , 8.60639 , 15.73090 , 235.96350 , 95.75434 , 4.30320 , 0.00000 , 78.65450 , 2.86533 , 5.00000 , 0.96952 , 16.66158
7395 , 801629 , 55.59585 , 8.65531 , 17.82975 , 267.44626 , 87.78639 , 4.32765 , 0.00000 , 89.14875 , 5.71863 , 5.00000 , 0.89756 , 17.87469
7396 , 7468 , 37.16910 , 8.15221 , 19.73054 , 295.95817 , 47.04406 , 4.07610 , 0.00000 , 98.65272 , 5.78787 , 5.00000 , 0.97234 , 17.39306
7397 , 878048 , 199.36599 , 10.40950 , 9.23401 , 138.51022 , 11.73146 , 5.20475 , 0.00000 , 46.17007 , 5.09431 , 5.00000 , 0.92302 , 17.01891
7398 , 745913 , 125.35450 , 10.51274 , 15.42796 , 231.41934 , 17.19489 , 5.25637 , 0.00000 , 77.13978 , 0.93855 , 5.00000 , 0.95031 , 19.44759
7399 , 733971 , 131.54104 , 7.33251 , 11.48601 , 172.29010 , 48.68165 , 3.66626 , 0.00000 , 57.43003 , 2.21197 , 5.00000 , 0.86355 , 17.04008
7400 , 911110 , 205.82269 , 7.07874 , 8.24072 , 123.61078 , 83.30440 , 2.12362 , 0.00000 , 41.20359 , 1.35339 , 1.00000 , 0.91082 , 18.97557
7401 , 599041 , 80.90140 , 12.17155 , 14.46636 , 216.99537 , 12.08581 , 3.65147 , 0.00000 , 72.33179 , 5.86721 , 1.00000 , 0.85709 , 17.34194
7402 , 433962 , 219.03892 , 8.73901 , 12.54460 , 188.16904 , 9.93641 , 2.62170 , 0.00000 , 62.72301 , 4.16182 , 1.00000 , 0.86024 , 16.75092
7403 , 143702 , 109.35010 , 9.61646 , 19.08189 , 286.22830 , 89.43037 , 2.88494 , 0.00000 , 95.40943 , 4.94061 , 1.00000 , 0.85543 , 16.50505
7404 , 158192 , 299.49938 , 11.24233 , 9.96383 , 149.45752 , 15.48262 , 3.37270 , 0.00000 , 49.81917 , 1.43781 , 1.00000 , 0.85498 , 19.41273
7405 , 487678 , 65.12029 , 5.48276 , 6.99248 , 104.88722 , 2.22813 , 1.64483 , 0.00000 , 34.96241 , 3.91830 , 1.00000 , 0.98378 , 16.30214
7406 , 182112 , 263.16438 , 7.12522 , 12.57728 , 188.65917 , 90.31712 , 2.13757 , 0.00000 , 62.88639 , 6.18826 , 1.00000 , 0.82516 , 17.01662
7407 , 274141 , 331.18666 , 10.40747 , 10.65597 , 159.83954 , 79.45280 , 3.12224 , 0.00000 , 53.27985 , 1.86805 , 1.00000 , 0.98743 , 17.61338
7408 , 419933 , 160.42662 , 7.78039 , 15.44688 , 231.70318 , 36.96502 , 2.33412 , 0.00000 , 77.23439 , 0.46457 , 1.00000 , 0.87513 , 15.61608
7409 , 702404 , 239.39874 , 10.71992 , 13.77735 , 206.66029 , 84.61181 , 3.21598 , 0.00000 , 68.88676 , 4.35929 , 1.00000 , 0.97358 , 17.97839
7410 , 738550 , 260.25742 , 13.00634 , 7.50816 , 112.62235 , 21.75288 , 3.90190 , 0.00000 , 37.54078 , 1.35346 , 1.00000 , 0.91841 , 16.90189
7411 , 393195 , 235.88971 , 10.63645 , 8.39025 , 125.85381 , 27.57512 , 3.19094 , 0.00000 , 41.95127 , 1.24758 , 1.00000 , 0.95499 , 15.29817
7412 , 659535 , 124.63379 , 8.61150 , 12.96728 , 194.50914 , 14.03317 , 2.58345 , 0.00000 , 64.83638 , 1.23571 , 1.00000 , 0.82056 , 18.17005
7413 , 600817 , 99.40652 , 10.14053 , 12.36686 , 185.50286 , 68.77648 , 3.04216 , 0.00000 , 61.83429 , 3.14608 , 1.00000 , 0.98008 , 17.66809
7414 , 588803 , 49.81377 , 9.14794 , 17.22537 , 258.38057 , 25.51087 , 2.74438 , 0.00000 , 86.12686 , 5.51078 , 1.00000 , 0.85906 , 17.76340
7415 , 531570 , 341.76495 , 11.33433 , 8.22260 , 123.33903 , 23.99925 , 3.40030 , 0.00000 , 41.11301 , 2.58800 , 1.00000 , 0.93435 , 19.25580
7416 , 530793 , 37.71510 , 12.37671 , 12.48974 , 187.34608 , 80.83963 , 3.71301 , 0.00000 , 62.44869 , 0.69161 , 1.00000 , 0.82795 , 15.97324
7417 , 588334 , 349.79260 , 10.55339 , 9.74431 , 146.16463 , 35.36434 , 3.16602 , 0.00000 , 48.72154 , 1.92408 , 1.00000 , 0.92852 , 17.32424
7418 , 701384 , 75.79115 , 10.89851 , 13.94397 , 209.15955 , 13.40359 , 3.26955 , 0.00000 , 69.71985 , 3.79864 , 1.00000 , 0.81830 , 16.93763
7419 , 357858 , 16.76767 , 6.75508 , 14.09287 , 211.39299 , 13.36922 , 2.02652 , 0.00000 , 70.46433 , 2.11804 , 1.00000 , 0.94493 , 16.04461
7420 , 403059 , 150.79772 , 3.98118 , 17.41026 , 261.15397 , 36.17149 , 1.19435 , 0.00000 , 87.05132 , 0.48483 , 2.00000 , 0.95535 , 17.63723
7421 , 660595 , 228.64469 , 7.79493 , 10.72904 , 160.93562 , 70.33865 , 2.33848 , 0.00000 , 53.64521 , 2.10464 , 2.00000 , 0.93629 , 17.68765
7422 , 281775 , 300.63189 , 9.18434 , 7.42965 , 111.44482 , 47.33119 , 2.75530 , 0.00000 , 37.14827 , 0.79727 , 2.00000 , 0.90969 , 16.44520
7423 , 944775 , 100.32376 , 7.45563 , 11.57652 , 173.64781 , 19.69141 , 2.23669 , 0.00000 , 57.88260 , 4.69048 , 2.00000 , 0.90486 , 16.67970
7424 , 349300 , 46.56337 , 11.11246 , 13.00698 , 195.10466 , 42.44579 , 3.33374 , 0.00000 , 65.03489 , 4.56861 , 2.00000 , 0.95499 , 17.05733
7425 , 369179 , 169.04759 , 9.96326 , 10.24739 , 153.71084 , 55.70926 , 2.98898 , 0.00000 , 51.23695 , 2.00190 , 2.00000 , 0.81488 , 17.05101
7426 , 749316 , 70.44979 , 7.52925 , 11.43217 , 171.48250 , 52.56731 , 2.25878 , 0.00000 , 57.16083 , 2.89312 , 2.00000 , 0.93310 , 16.04147
7427 , 290793 , 74.90515 , 11.02158 , 13.43157 , 201.47362 , 36.14228 , 3.30647 , 0.00000 , 67.15787 , 3.37803 , 2.00000 , 0.93265 , 17.33105
7428 , 673076 , 18.67988 , 10.13760 , 10.00048 , 150.00719 , 26.65764 , 3.04128 , 0.00000 , 50.00240 , 3.31436 , 2.00000 , 0.89526 , 15.16137
7429 , 503431 , 197.57227 , 12.44583 , 16.88470 , 253.27056 , 92.45502 , 3.73375 , 0.00000 , 84.42352 , 5.38970 , 2.00000 , 0.93741 , 15.71044
7430 , 146166 , 45.70970 , 7.63189 , 14.82331 , 222.34969 , 12.39077 , 2.28957 , 0.00000 , 74.11656 , 6.24358 , 2.00000 , 0.98873 , 17.17885
7431 , 289301 , 71.29805 , 7.59480 , 18.48097 , 277.21451 , 45.61312 , 2.27844 , 0.00000 , 92.40484 , 5.67202 , 2.00000 , 0.96475 , 15.64713
7432 , 958953 , 157.69572 , 9.31777 , 19.59888 , 293.98327 , 18.67330 , 2.79533 , 0.00000 , 97.99442 , 3.35410 , 2.00000 , 0.93816 , 17.38463
7433 , 57869 , 41.98412 , 8.45956 , 14.80453 , 222.06791 , 85.82049 , 2.53787 , 0.00000 , 74.02264 , 2.04625 , 2.00000 , 0.93670 , 15.69426
7434 , 229065 , 285.63929 , 12.54822 , 10.30411 , 154.56161 , 87.85912 , 3.76447 , 0.00000 , 51.52054 , 1.36508 , 2.00000 , 0.96940 , 16.23700
7435 , 326336 , 90.88458 , 10.01658 , 14.38220 , 215.73306 , 26.85813 , 3.00498 , 0.00000 , 71.91102 , 1.26332 , 2.00000 , 0.89198 , 17.13710
7436 , 470809 , 24.51982 , 11.46165 , 8.32194 , 124.82911 , 70.34556 , 3.43850 , 0.00000 , 41.60970 , 4.71917 , 2.00000 , 0.81164 , 18.89268
7437 , 752700 , 84.56144 , 11.83362 , 16.41231 , 246.18468 , 17.54316 , 3.55008 , 0.00000 , 82.06156 , 4.39078 , 2.00000 , 0.89349 , 17.57540
7438 , 661777 , 137.17606 , 8.95529 , 13.57438 , 203.61568 , 93.75644 , 2.68659 , 0.00000 , 67.87189 , 5.24209 , 2.00000 , 0.92229 , 15.84754
7439 , 285321 , 167.52662 , 7.68819 , 17.63542 , 264.53127 , 76.35696 , 2.30646 , 0.00000 , 88.17709 , 3.22126 , 2.00000 , 0.85544 , 16.99409
7440 , 565531 , 225.72823 , 10.02731 , 10.07225 , 151.08373 , 65.93571 , 3.00819 , 0.00000 , 50.36124 , 1.72768 , 3.00000 , 0.94236 , 16.56795
7441 , 481604 , 155.87649 , 12.99122 , 14.55030 , 218.25457 , 73.78866 , 3.89737 , 0.00000 , 72.75152 , 5.45349 , 3.00000 , 0.83729 , 15.18266
7442 , 259401 , 155.77280 , 13.00270 , 17.42874 , 261.43105 , 46.61143 , 3.90081 , 0.00000 , 87.14368 , 5.01675 , 3.00000 , 0.81266 , 17.84577
7443 , 143148 , 255.04298 , 11.99960 , 15.75501 , 236.32511 , 56.83683 , 3.59988 , 0.00000 , 78.77504 , 3.76953 , 3.00000 , 0.83183 , 18.89233
7444 , 953062 , 184.63834 , 12.71259 , 18.68155 , 280.22330 , 99.68962 , 3.81378 , 0.00000 , 93.40777 , 3.35757 , 3.00000 , 0.97468 , 15.90884
7445 , 917250 , 185.41597 , 10.52446 , 13.11679 , 196.75188 , 88.16673 , 3.15734 , 0.00000 , 65.58396 , 2.17936 , 3.00000 , 0.85145 , 17.16012
7446 , 132244 , 213.94725 , 8.26262 , 15.60982 , 234.14737 , 67.92348 , 2.47878 , 0.00000 , 78.04912 , 5.83736 , 3.00000 , 0.88199 , 16.84886
7447 , 58920 , 38.50545 , 9.27256 , 16.64845 , 249.72672 , 54.00603 , 2.78177 , 0.00000 , 83.24224 , 0.30524 , 3.00000 , 0.95317 , 17.10902
7448 , 584510 , 101.13793 , 11.50896 , 10.05822 , 150.87334 , 11.81914 , 3.45269 , 0.00000 , 50.29111 , 4.79052 , 3.00000 , 0.81307 , 15.15279
7449 , 388641 , 32.27279 , 11.26764 , 7.60842 , 114.12632 , 73.80295 , 3.38029 , 0.00000 , 38.04211 , 0.11485 , 3.00000 , 0.94766 , 15.97769
7450 , 225592 , 63.03329 , 13.85086 , 19.08943 , 286.34140 , 11.20212 , 4.15526 , 0.00000 , 95.44713 , 3.11746 , 3.00000 , 0.87445 , 18.04484
7451 , 118768 , 272.84852 , 7.09641 , 8.99279 , 134.89185 , 37.31436 , 2.12892 , 0.00000 , 44.96395 , 3.42616 , 3.00000 , 0.89146 , 16.47460
7452 , 470953 , 19.63005 , 10.15076 , 7.97785 , 119.66772 , 65.96385 , 3.04523 , 0.00000 , 39.88924 , 2.22448 , 3.00000 , 0.86247 , 16.81249
7453 , 23119 , 312.24984 , 7.28903 , 7.95754 , 119.36314 , 32.64729 , 2.18671 , 0.00000 , 39.78771 , 2.95186 , 3.00000 , 0.82033 , 18.82553
7454 , 686396 , 99.42316 , 10.46114 , 16.29585 , 244.43770 , 17.85436 , 3.13834 , 0.00000 , 81.47923 , 3.18539 , 3.00000 , 0.95307 , 17.66580
7455 , 151587 , 92.32248 , 10.02165 , 10.67706 , 160.15593 , 3.39039 , 3.00650 , 0.00000 , 53.38531 , 2.65427 , 3.00000 , 0.83121 , 17.06478
7456 , 63937 , 176.75373 , 7.16395 , 15.79190 , 236.87855 , 74.70273 , 2.14919 , 0.00000 , 78.95952 , 2.56499 , 3.00000 , 0.81681 , 18.40296
7457 , 743416 , 142.18966 , 9.42564 , 11.31192 , 169.67878 , 79.07464 , 2.82769 , 0.00000 , 56.55959 , 1.09407 , 3.00000 , 0.86084 , 16.90079
7458 , 174242 , 153.46198 , 7.26806 , 19.10450 , 286.56746 , 37.58812 , 2.18042 , 0.00000 , 95.52249 , 4.77625 , 3.00000 , 0.94633 , 16.34043
7459 , 246397 , 52.30829 , 11.66439 , 14.75095 , 221.26425 , 61.32221 , 3.49932 , 0.00000 , 73.75475 , 5.34166 , 3.00000 , 0.90759 , 17.94105
7460 , 301150 , 76.19885 , 8.21545 , 9.53310 , 142.99647 , 46.67831 , 2.46463 , 0.00000 , 47.66549 , 4.12954 , 4.00000 , 0.95439 , 17.20402
7461 , 61058 , 274.28893 , 10.65628 , 9.51514 , 142.72709 , 75.69750 , 3.19688 , 0.00000 , 47.57570 , 2.85084 , 4.00000 , 0.85250 , 16.09186
7462 , 166732 , 93.40683 , 11.15010 , 13.95466 , 209.31997 , 15.53910 , 3.34503 , 0.00000 , 69.77332 , 4.56472 , 4.00000 , 0.85521 , 16.75572
7463 , 142605 , 114.88582 , 7.08451 , 8.88421 , 133.26320 , 4.96303 , 2.12535 , 0.00000 , 44.42107 , 0.56778 , 4.00000 , 0.84328 , 16.77756
7464 , 365131 , 123.84028 , 9.90411 , 17.55476 , 263.32143 , 91.16871 , 2.97123 , 0.00000 , 87.77381 , 0.28995 , 4.00000 , 0.96385 , 16.51823
7465 , 555072 , 156.93333 , 7.79896 , 10.79376 , 161.90634 , 1.71938 , 2.33969 , 0.00000 , 53.96878 , 1.45029 , 4.00000 , 0.83851 , 16.13556
7466 , 895696 , 117.43888 , 10.04904 , 18.99172 , 284.87587 , 32.88748 , 3.01471 , 0.00000 , 94.95862 , 0.34784 , 4.00000 , 0.94086 , 17.72134
7467 , 630195 , 179.39293 , 11.68713 , 8.46661 , 126.99909 , 37.23331 , 3.50614 , 0.00000 , 42.33303 , 5.30114 , 4.00000 , 0.81817 , 16.57238
7468 , 498163 , 74.08794 , 13.41198 , 10.10487 , 151.57310 , 5.95247 , 4.02359 , 0.00000 , 50.52437 , 0.38197 , 4.00000 , 0.89725 , 18.75581
7469 , 378105 , 32.62622 , 8.24864 , 16.84351 , 252.65267 , 39.49299 , 2.47459 , 0.00000 , 84.21756 , 0.53994 , 4.00000 , 0.84575 , 17.18976
7470 , 758351 , 126.57400 , 8.36948 , 7.79941 , 116.99121 , 46.20201 , 2.51084 , 0.00000 , 38.99707 , 2.90553 , 4.00000 , 0.85916 , 15.88325
7471 , 9576 , 337.49154 , 11.19278 , 8.39591 , 125.93871 , 93.21981 , 3.35783 , 0.00000 , 41.97957 , 6.24745 , 4.00000 , 0.83698 , 18.50712
7472 , 951733 , 54.85194 , 13.26511 , 12.06036 , 180.90535 , 7.94420 , 3.97953 , 0.00000 , 60.30178 , 0.80710 , 4.00000 , 0.93764 , 17.60934
7473 , 181918 , 168.84817 , 9.85858 , 10.58275 , 158.74120 , 48.05760 , 2.95757 , 0.00000 , 52.91373 , 3.37570 , 4.00000 , 0.92931 , 14.92596
7474 , 342625 , 215.29216 , 11.92557 , 16.95242 , 254.28626 , 37.96938 , 3.57767 , 0.00000 , 84.76209 , 2.02049 , 4.00000 , 0.85851 , 19.52398
7475 , 886840 , 80.63273 , 12.70750 , 7.28703 , 109.30548 , 34.48073 , 3.81225 , 0.00000 , 36.43516 , 0.48810 , 4.00000 , 0.94966 , 17.67643
7476 , 152059 , 100.78785 , 11.67360 , 14.70989 , 220.64837 , 60.57056 , 3.50208 , 0.00000 , 73.54946 , 0.39371 , 4.00000 , 0.86967 , 16.58101
7477 , 139017 , 181.84469 , 8.46241 , 10.37274 , 155.59107 , 25.87956 , 2.53872 , 0.00000 , 51.86369 , 6.15631 , 4.00000 , 0.90095 , 15.97968
7478 , 222742 , 30.98312 , 12.36431 , 7.40502 , 111.07535 , 62.19067 , 3.70929 , 0.00000 , 37.02512 , 3.42924 , 4.00000 , 0.89669 , 17.42277
7479 , 24672 , 57.94831 , 8.82253 , 13.62582 , 204.38727 , 12.95500 , 2.64676 , 0.00000 , 68.12909 , 1.91788 , 4.00000 , 0.94270 , 19.01942
7480 , 891686 , 20.44394 , 7.75983 , 16.07140 , 241.07101 , 46.16142 , 2.32795 , 0.00000 , 80.35700 , 2.13509 , 5.00000 , 0.85333 , 16.21996
7481 , 457636 , 20.44492 , 11.88520 , 9.59163 , 143.87449 , 91.45199 , 3.56556 , 0.00000 , 47.95816 , 6.27758 , 5.00000 , 0.87808 , 18.48527
7482 , 287073 , 113.34366 , 6.48060 , 19.90626 , 298.59392 , 95.41454 , 1.94418 , 0.00000 , 99.53131 , 3.61081 , 5.00000 , 0.89920 , 17.36518
7483 , 542414 , 30.41299 , 7.11986 , 9.73677 , 146.05160 , 69.36216 , 2.13596 , 0.00000 , 48.68387 , 2.17014 , 5.00000 , 0.94013 , 18.22185
7484 , 161651 , 246.52987 , 10.26158 , 14.83796 , 222.56946 , 5.95041 , 3.07847 , 0.00000 , 74.18982 , 0.10642 , 5.00000 , 0.96715 , 17.49487
7485 , 277841 , 86.30890 , 8.10829 , 9.49386 , 142.40791 , 69.73816 , 2.43249 , 0.00000 , 47.46930 , 2.98918 , 5.00000 , 0.98928 , 16.88609
7486 , 306307 , 60.90355 , 10.34107 , 18.94581 , 284.18718 , 57.10744 , 3.10232 , 0.00000 , 94.72906 , 4.47994 , 5.00000 , 0.92931 , 17.00219
7487 , 597410 , 188.85476 , 14.23722 , 11.07154 , 166.07310 , 70.99044 , 4.27117 , 0.00000 , 55.35770 , 4.70593 , 5.00000 , 0.86255 , 16.47469
